date,ID,Item Id,Item Name,ad_spend,units,unit_price,units_return,unit_price_return
2022-05-27,2022-05-27_B0B31SVP2Q,B0B31SVP2Q,"NapQueen Margaret 14"" Charcoal Memory Foam Mattress, Twin XL",4.23,0,0.0,0,0.0
2022-05-28,2022-05-28_B0B31SVP2Q,B0B31SVP2Q,"NapQueen Margaret 14"" Charcoal Memory Foam Mattress, Twin XL",4.23,0,0.0,0,0.0
2022-05-29,2022-05-29_B0B31SVP2Q,B0B31SVP2Q,"NapQueen Margaret 14"" Charcoal Memory Foam Mattress, Twin XL",4.23,0,0.0,0,0.0
2022-05-30,2022-05-30_B0B31SVP2Q,B0B31SVP2Q,"NapQueen Margaret 14"" Charcoal Memory Foam Mattress, Twin XL",4.23,0,0.0,0,0.0
2022-05-31,2022-05-31_B0B31SVP2Q,B0B31SVP2Q,"NapQueen Margaret 14"" Charcoal Memory Foam Mattress, Twin XL",4.23,0,0.0,0,0.0
2022-06-01,2022-06-01_B0B31SVP2Q,B0B31SVP2Q,"NapQueen Margaret 14"" Charcoal Memory Foam Mattress, Twin XL",4.23,0,0.0,0,0.0
2022-06-02,2022-06-02_B0B31SVP2Q,B0B31SVP2Q,"NapQueen Margaret 14"" Charcoal Memory Foam Mattress, Twin XL",4.23,0,0.0,0,0.0
2022-06-03,2022-06-03_B0B31SVP2Q,B0B31SVP2Q,"NapQueen Margaret 14"" Charcoal Memory Foam Mattress, Twin XL",4.23,0,0.0,0,0.0
2022-06-04,2022-06-04_B0B31SVP2Q,B0B31SVP2Q,"NapQueen Margaret 14"" Charcoal Memory Foam Mattress, Twin XL",4.23,0,0.0,0,0.0
2022-06-05,2022-06-05_B0B31SVP2Q,B0B31SVP2Q,"NapQueen Margaret 14"" Charcoal Memory Foam Mattress, Twin XL",4.23,0,0.0,0,0.0
2022-06-06,2022-06-06_B0B31SVP2Q,B0B31SVP2Q,"NapQueen Margaret 14"" Charcoal Memory Foam Mattress, Twin XL",4.23,0,0.0,0,0.0
2022-06-07,2022-06-07_B0B31SVP2Q,B0B31SVP2Q,"NapQueen Margaret 14"" Charcoal Memory Foam Mattress, Twin XL",4.23,0,0.0,0,0.0
