date,forecast_units_sales,forecast_units_returns,actual_forecast
2024-07-01,0.0953085950015915,0.0,0.0953085950015915
2024-07-02,0.0984511312695819,0.0,0.0984511312695819
2024-07-03,0.1321027020292401,0.0,0.1321027020292401
2024-07-04,0.134318419770676,0.0,0.134318419770676
2024-07-05,0.1462365928701161,0.0,0.1462365928701161
2024-07-06,0.1474094785774207,0.0,0.1474094785774207
2024-07-07,0.1516432642393602,0.0,0.1516432642393602
2024-07-08,0.1521957090756511,0.0,0.1521957090756511
2024-07-09,0.153704187152117,0.0,0.153704187152117
2024-07-10,0.1539483817204503,0.0,0.1539483817204503
2024-07-11,0.1544874070196632,0.0,0.1544874070196632
2024-07-12,0.1545911346507706,0.0,0.1545911346507706
2024-07-13,0.154784287891307,0.0,0.154784287891307
2024-07-14,0.1548271679788486,0.0,0.1548271679788486
2024-07-15,0.1548965704113017,0.0,0.1548965704113017
2024-07-16,0.1549139522526825,0.0,0.1549139522526825
2024-07-17,0.1549389545381825,0.0,0.1549389545381825
2024-07-18,0.1549458972048975,0.0,0.1549458972048975
2024-07-19,0.1549549267485036,0.0,0.1549549267485036
2024-07-20,0.1549576682424297,0.0,0.1549576682424297
2024-07-21,0.1549609369713498,0.0,0.1549609369713498
2024-07-22,0.1549620097351679,0.0,0.1549620097351679
2024-07-23,0.15496319567614,0.0,0.15496319567614
2024-07-24,0.1549636123845608,0.0,0.1549636123845608
2024-07-25,0.1549640435672356,0.0,0.1549640435672356
2024-07-26,0.154964204462717,0.0,0.154964204462717
2024-07-27,0.1549643615410642,0.0,0.1549643615410642
2024-07-28,0.1549644233543631,0.0,0.1549644233543631
