date,forecast_units_sales,forecast_units_returns,actual_forecast
2024-07-01,16.899394076867022,6.981340155885587e-05,16.899324263465463
2024-07-02,17.610570300990503,7.733412070639941e-05,17.610492966869796
2024-07-03,17.12896907284529,7.733412070639941e-05,17.128891738724583
2024-07-04,17.455104473725488,7.733412070639941e-05,17.45502713960478
2024-07-05,17.234248932893653,7.733412070639941e-05,17.234171598772946
2024-07-06,17.38381003476876,7.733412070639941e-05,17.383732700648054
2024-07-07,17.282528794054368,7.733412070639941e-05,17.28245145993366
2024-07-08,17.3511154091036,7.733412070639941e-05,17.351038074982892
2024-07-09,17.30466925845684,7.733412070639941e-05,17.304591924336133
2024-07-10,17.33612211421234,7.733412070639941e-05,17.336044780091633
2024-07-11,17.314822563627402,7.733412070639941e-05,17.314745229506695
2024-07-12,17.32924640032595,7.733412070639941e-05,17.329169066205242
2024-07-13,17.31947872638951,7.733412070639941e-05,17.3194013922688
2024-07-14,17.326093294768405,7.733412070639941e-05,17.326015960647698
2024-07-15,17.321613977059418,7.733412070639941e-05,17.32153664293871
2024-07-16,17.32464732496494,7.733412070639941e-05,17.324569990844232
2024-07-17,17.32259317294588,7.733412070639941e-05,17.322515838825172
2024-07-18,17.32398422357668,7.733412070639941e-05,17.323906889455973
2024-07-19,17.323042218389386,7.733412070639941e-05,17.32296488426868
2024-07-20,17.32368013461849,7.733412070639941e-05,17.32360280049778
2024-07-21,17.323248144305865,7.733412070639941e-05,17.323170810185157
2024-07-22,17.32354068370475,7.733412070639941e-05,17.323463349584042
2024-07-23,17.323342579031106,7.733412070639941e-05,17.3232652449104
2024-07-24,17.3234767334796,7.733412070639941e-05,17.32339939935889
2024-07-25,17.323385885466177,7.733412070639941e-05,17.32330855134547
2024-07-26,17.323447406806956,7.733412070639941e-05,17.32337007268625
2024-07-27,17.323405745187415,7.733412070639941e-05,17.323328411066708
2024-07-28,17.32343395800789,7.733412070639941e-05,17.323356623887182
