date,forecast_units_sales,forecast_units_returns,actual_forecast
2024-07-01,3.0946636969023182,0.0479363242143089,3.0467273726880095
2024-07-02,2.9665722625654145,0.0573748585940933,2.909197403971321
2024-07-03,4.093616368577024,0.0483798581746737,4.045236510402351
2024-07-04,3.546416602606889,0.0644779153819137,3.4819386872249756
2024-07-05,3.69013557295875,0.0534693321018027,3.6366662408569472
2024-07-06,4.498379908172589,0.0655634246402708,4.432816483532318
2024-07-07,3.9730153323631545,0.0617233069127334,3.9112920254504213
2024-07-08,3.889557834129649,0.0639080935084063,3.8256497406212424
2024-07-09,4.301578853858008,0.0693839844119016,4.232194869446107
2024-07-10,3.835475745222059,0.0634456363998184,3.7720301088222405
2024-07-11,3.757600389836445,0.0735060813110537,3.6840943085253914
2024-07-12,4.082634805751644,0.0660750551333232,4.01655975061832
2024-07-13,3.8084587591291887,0.0738104685559999,3.734648290573189
2024-07-14,3.808170591213252,0.0709050540086437,3.7372655372046086
2024-07-15,4.073560179200056,0.0723408844922657,4.0012192947077905
2024-07-16,3.890652012711498,0.0755144493592434,3.8151375633522546
2024-07-17,3.884216034891352,0.071637923478386,3.8125781114129658
2024-07-18,4.055494764861753,0.0779464495280669,3.977548315333686
2024-07-19,3.90773504480756,0.0729755548544379,3.834759489953122
2024-07-20,3.890745045700475,0.0779472243448686,3.8127978213556064
2024-07-21,4.006439845587008,0.0758234618226461,3.9306163837643617
2024-07-22,3.9022726251115287,0.0767905206480844,3.825482104463444
2024-07-23,3.895203144309486,0.0786250543481358,3.81657808996135
2024-07-24,3.9828282072526657,0.0761173865466802,3.9067108207059857
2024-07-25,3.913360565662895,0.0800838974960466,3.8332766681668486
2024-07-26,3.910921625237124,0.0767821112528773,3.8341395139842467
2024-07-27,3.9732002474385233,0.079989804899516,3.8932104425390075
2024-07-28,3.9226105613742095,0.0784731256990589,3.8441374356751505
