date,forecast_units_sales,forecast_units_returns,actual_forecast
2024-07-01,0.9794179175745088,0.0126838405742478,0.966734077000261
2024-07-02,1.0121403707149734,0.0150591621167324,0.997081208598241
2024-07-03,1.0432502219097637,0.0155039920873682,1.0277462298223954
2024-07-04,1.0728269421271477,0.0155872960524259,1.0572396460747218
2024-07-05,1.1009460859102564,0.0156028965088978,1.0853431894013585
2024-07-06,1.1276794843832354,0.0156058180294036,1.1120736663538318
2024-07-07,1.1530954287458222,0.0156063651468602,1.137489063598962
2024-07-08,1.17725884472509,0.0156064676063537,1.1616523771187364
2024-07-09,1.2002314584299976,0.0156064867940943,1.1846249716359032
2024-07-10,1.2220719540324287,0.0156064903874107,1.206465463645018
2024-07-11,1.2428361236775185,0.0156064910603364,1.227229632617182
2024-07-12,1.262577010006218,0.0156064911863562,1.2469705188198617
2024-07-13,1.2813450416541776,0.0156064912099561,1.2657385504442216
2024-07-14,1.299188162073078,0.0156064912143757,1.2835816708587025
2024-07-15,1.316151952003494,0.0156064912152034,1.3005454607882907
2024-07-16,1.3322797459121452,0.0156064912153584,1.3166732546967868
2024-07-17,1.347612742690982,0.0156064912153874,1.3320062514755946
2024-07-18,1.362190110900884,0.0156064912153928,1.3465836196854912
2024-07-19,1.3760490888288228,0.0156064912153939,1.360442597613429
2024-07-20,1.3892250796140888,0.015606491215394,1.3736185883986949
2024-07-21,1.4017517416865808,0.0156064912153941,1.3861452504711866
2024-07-22,1.4136610747481886,0.0156064912153941,1.3980545835327944
2024-07-23,1.4249835015169094,0.0156064912153941,1.4093770103015153
2024-07-24,1.435747945442516,0.0156064912153941,1.4201414542271218
2024-07-25,1.4459819045923012,0.0156064912153941,1.430375413376907
2024-07-26,1.455711521895647,0.0156064912153941,1.4401050306802528
2024-07-27,1.464961651926853,0.0156064912153941,1.4493551607114588
2024-07-28,1.4737559243968292,0.0156064912153941,1.458149433181435
