date,forecast_units_sales,forecast_units_returns,actual_forecast
2024-07-01,0.4885269444625084,0.008683420713336,0.4798435237491724
2024-07-02,0.6228533053518812,0.0117746300933725,0.6110786752585087
2024-07-03,0.717801515234513,0.012875069165333,0.70492644606918
2024-07-04,0.7598601943974796,0.0132668142729009,0.7465933801245788
2024-07-05,0.7827000258442828,0.0134062715433793,0.7692937543009035
2024-07-06,0.7939746653447168,0.0134559169120477,0.7805187484326691
2024-07-07,0.7997870392135187,0.0134735901579228,0.7863134490555959
2024-07-08,0.8027241075391631,0.0134798816535474,0.7892442258856157
2024-07-09,0.8042219209420152,0.0134821213619447,0.7907397995800705
2024-07-10,0.8049825455503001,0.0134829186753348,0.7914996268749653
2024-07-11,0.8053695568027734,0.0134832025107853,0.7918863542919882
2024-07-12,0.8055662959105441,0.0134833035533164,0.7920829923572277
2024-07-13,0.8056663500627173,0.0134833395234289,0.7921830105392883
2024-07-14,0.8057172243218303,0.0134833523284228,0.7922338719934076
2024-07-15,0.8057430944439999,0.0134833568868702,0.7922597375571298
2024-07-16,0.8057562491663077,0.0134833585096311,0.7922728906566766
2024-07-17,0.8057629383447047,0.0134833590873175,0.7922795792573872
2024-07-18,0.805766339764613,0.0134833592929679,0.7922829804716451
2024-07-19,0.8057680693793778,0.0134833593661774,0.7922847100132004
2024-07-20,0.8057689488832473,0.0134833593922392,0.7922855894910081
2024-07-21,0.8057693961086625,0.013483359401517,0.7922860367071455
2024-07-22,0.8057696235215311,0.0134833594048198,0.7922862641167113
2024-07-23,0.8057697391603562,0.0134833594059955,0.7922863797543607
2024-07-24,0.8057697979623797,0.0134833594064141,0.7922864385559656
2024-07-25,0.8057698278630474,0.0134833594065631,0.7922864684564843
2024-07-26,0.8057698430674547,0.0134833594066161,0.7922864836608386
2024-07-27,0.8057698507988541,0.013483359406635,0.7922864913922191
2024-07-28,0.8057698547302494,0.0134833594066417,0.7922864953236077
