date,forecast_units_sales,forecast_units_returns,actual_forecast
2024-07-01,2.558640378733079,0.0050251256270358,2.5536152531060434
2024-07-02,2.980555733568807,0.0050251256270358,2.975530607941771
2024-07-03,3.050128842836433,0.0050251256270358,3.0451037172093973
2024-07-04,3.0616013277263225,0.0050251256270358,3.056576202099287
2024-07-05,3.0634931205602816,0.0050251256270358,3.058467994933246
2024-07-06,3.0638050739131053,0.0050251256270358,3.0587799482860696
2024-07-07,3.0638565144792134,0.0050251256270358,3.0588313888521776
2024-07-08,3.063864996939228,0.0050251256270358,3.0588398713121925
2024-07-09,3.063866395682152,0.0050251256270358,3.058841270055116
2024-07-10,3.063866626332431,0.0050251256270358,3.058841500705395
2024-07-11,3.063866664366261,0.0050251256270358,3.0588415387392254
2024-07-12,3.0638666706379736,0.0050251256270358,3.058841545010938
2024-07-13,3.063866671672168,0.0050251256270358,3.0588415460451324
2024-07-14,3.063866671842705,0.0050251256270358,3.0588415462156693
2024-07-15,3.063866671870826,0.0050251256270358,3.0588415462437903
2024-07-16,3.0638666718754632,0.0050251256270358,3.0588415462484275
2024-07-17,3.063866671876228,0.0050251256270358,3.0588415462491922
2024-07-18,3.063866671876354,0.0050251256270358,3.0588415462493184
2024-07-19,3.063866671876375,0.0050251256270358,3.0588415462493392
2024-07-20,3.0638666718763785,0.0050251256270358,3.058841546249343
2024-07-21,3.063866671876379,0.0050251256270358,3.0588415462493432
2024-07-22,3.063866671876379,0.0050251256270358,3.0588415462493432
2024-07-23,3.063866671876379,0.0050251256270358,3.0588415462493432
2024-07-24,3.063866671876379,0.0050251256270358,3.0588415462493432
2024-07-25,3.063866671876379,0.0050251256270358,3.0588415462493432
2024-07-26,3.063866671876379,0.0050251256270358,3.0588415462493432
2024-07-27,3.063866671876379,0.0050251256270358,3.0588415462493432
2024-07-28,3.063866671876379,0.0050251256270358,3.0588415462493432
