date,forecast_units_sales,forecast_units_returns,actual_forecast
2024-07-01,45.28518895603011,2.1185659996255367e-21,45.28518895603011
2024-07-02,45.05549203547971,2.2395061340884214e-21,45.05549203547971
2024-07-03,46.5086454276806,2.4722626753229364e-21,46.5086454276806
2024-07-04,46.60969354785372,2.5797707972496148e-21,46.60969354785372
2024-07-05,47.41309195014207,2.34576015715144e-21,47.41309195014207
2024-07-06,47.67429270005506,2.1329765887518588e-21,47.67429270005506
2024-07-07,48.21359845011121,1.939494587412672e-21,48.21359845011121
2024-07-08,48.52503901740664,1.7635633107460535e-21,48.52503901740664
2024-07-09,48.93830692114517,1.6035907350267968e-21,48.93830692114517
2024-07-10,49.248937614065774,1.4581292487741425e-21,49.248937614065774
2024-07-11,49.59019652871622,1.3258625531377346e-21,49.59019652871622
2024-07-12,49.87998848957784,1.2055937505476954e-21,49.87998848957784
2024-07-13,50.17259277297818,1.0962345138415486e-21,50.17259277297818
2024-07-14,50.435395346453525,9.967952378580896e-22,50.435395346453525
2024-07-15,50.690810496647146,9.063760843787681e-22,50.690810496647146
2024-07-16,50.9261660467343,8.241588393811574e-22,50.9261660467343
2024-07-17,51.15097362716884,7.49399508919796e-22,51.15097362716884
2024-07-18,51.36056018577238,6.814215866336206e-22,51.36056018577238
2024-07-19,51.55918055722773,6.196099319568356e-22,51.55918055722773
2024-07-20,51.74534125283934,5.6340520363640085e-22,51.74534125283934
2024-07-21,51.92112903631693,5.122987981843507e-22,51.92112903631693
2024-07-22,52.08628931037365,4.658282474623805e-22,52.08628931037365
2024-07-23,52.24199201455502,4.235730337508752e-22,52.24199201455502
2024-07-24,52.388443026427,3.851507844324304e-22,52.388443026427
2024-07-25,52.52640505927216,3.5021381185508444e-22,52.52640505927216
2024-07-26,52.65623475620874,3.1844596706406504e-22,52.65623475620874
2024-07-27,52.77849746574656,2.895597789310757e-22,52.77849746574656
2024-07-28,52.8935795820782,2.6329385279275813e-22,52.8935795820782
