date,forecast_units_sales,forecast_units_returns,actual_forecast
2024-07-01,8.605794976428356,0.0,8.605794976428356
2024-07-02,6.6544397505026405,0.0,6.6544397505026405
2024-07-03,6.738781797896336,0.0,6.738781797896336
2024-07-04,6.814630181964989,0.0,6.814630181964989
2024-07-05,6.882840256816172,0.0,6.882840256816172
2024-07-06,6.944181238147992,0.0,6.944181238147992
2024-07-07,6.9993448778150045,0.0,6.9993448778150045
2024-07-08,7.048953264822233,0.0,7.048953264822233
2024-07-09,7.093565840720312,0.0,7.093565840720312
2024-07-10,7.133685708515488,0.0,7.133685708515488
2024-07-11,7.169765306241017,0.0,7.169765306241017
2024-07-12,7.2022115091717405,0.0,7.2022115091717405
2024-07-13,7.231390218220282,0.0,7.231390218220282
2024-07-14,7.257630486258958,0.0,7.257630486258958
2024-07-15,7.281228228900557,0.0,7.281228228900557
2024-07-16,7.302449561585053,0.0,7.302449561585053
2024-07-17,7.321533800605112,0.0,7.321533800605112
2024-07-18,7.3386961619134,0.0,7.3386961619134
2024-07-19,7.354130188146599,0.0,7.354130188146599
2024-07-20,7.368009931236034,0.0,7.368009931236034
2024-07-21,7.3804919152185615,0.0,7.3804919152185615
2024-07-22,7.3917169013826545,0.0,7.3917169013826545
2024-07-23,7.401811475655499,0.0,7.401811475655499
2024-07-24,7.410889476132323,0.0,7.410889476132323
2024-07-25,7.419053276846426,0.0,7.419053276846426
2024-07-26,7.426394942257189,0.0,7.426394942257189
2024-07-27,7.432997265475403,0.0,7.432997265475403
2024-07-28,7.438934701934148,0.0,7.438934701934148
