date,forecast_units_sales,forecast_units_returns,actual_forecast
2024-07-01,3.481058918054866,-6.243793039648172e-11,3.481058918117304
2024-07-02,3.5274297026255312,9.028004378982943e-11,3.527429702535251
2024-07-03,3.502006262779505,6.998737941273768e-11,3.5020062627095174
2024-07-04,3.515945023997132,-7.439874607592e-11,3.515945024071531
2024-07-05,3.508302900607901,-7.200413009959702e-11,3.5083029006799054
2024-07-06,3.512492803066548,5.4299444578367306e-11,3.5124928030122486
2024-07-07,3.5101956296608274,7.497408169071185e-11,3.510195629585853
2024-07-08,3.511455087537957,-3.1561014414607864e-11,3.511455087569518
2024-07-09,3.510764571906741,-6.895904109438969e-11,3.5107645719757
2024-07-10,3.511143156888115,1.713571974334367e-11,3.5111431568709794
2024-07-11,3.510935592306457,6.526311467874652e-11,3.5109355922411942
2024-07-12,3.5110493925301283,-1.2134361342293714e-12,3.5110493925313415
2024-07-13,3.5109869999446297,-5.530124995534131e-11,3.510986999999931
2024-07-14,3.5110212075639087,-7.162647080371402e-12,3.5110212075710714
2024-07-15,3.5110024527518204,4.8668067281573296e-11,3.5110024527031523
2024-07-16,3.5110127353433565,1.670945894090478e-11,3.511012735326647
2024-07-17,3.511007097766813,-3.7842705747295496e-11,3.5110070978046557
2024-07-18,3.511010188648054,-1.9892228639750125e-11,3.511010188667946
2024-07-19,3.511008494028608,3.0890568848085206e-11,3.5110084939977177
2024-07-20,3.5110094231277365,2.436416625696056e-11,3.5110094231033724
2024-07-21,3.511008913735971,-2.117348358941754e-11,3.511008913757144
2024-07-22,3.511009193017226,-2.3770824630045055e-11,3.5110091930409966
2024-07-23,3.51100903989732,1.5437621357126328e-11,3.5110090398818827
2024-07-24,3.5110091238474785,2.4750863911866044e-11,3.5110091238227277
2024-07-25,3.511009077820614,-7.815510034253324e-12,3.5110090778284295
2024-07-26,3.511009103055495,-2.1877216601065983e-11,3.511009103077372
2024-07-27,3.511009089220114,3.947428318251574e-12,3.5110090892161665
2024-07-28,3.511009096805558,2.0847271678676424e-11,3.5110090967847105
