date,forecast_units_sales,forecast_units_returns,actual_forecast
2024-07-01,0.4077415623211062,0.1091954015384465,0.2985461607826597
2024-07-02,0.5620405746018227,0.1091954015384465,0.4528451730633762
2024-07-03,0.8123410242392382,0.1091954015384465,0.7031456227007916
2024-07-04,1.05266534711875,0.1091954015384465,0.9434699455803034
2024-07-05,1.2190777532695507,0.1091954015384465,1.1098823517311043
2024-07-06,1.3343099053425775,0.1091954015384465,1.2251145038041311
2024-07-07,1.4141023269445363,0.1091954015384465,1.3049069254060899
2024-07-08,1.4693545324320287,0.1091954015384465,1.3601591308935823
2024-07-09,1.5076138827555572,0.1091954015384465,1.3984184812171108
2024-07-10,1.5341065426279283,0.1091954015384465,1.424911141089482
2024-07-11,1.5524513660809682,0.1091954015384465,1.4432559645425218
2024-07-12,1.565154226010642,0.1091954015384465,1.4559588244721955
2024-07-13,1.5739503123183662,0.1091954015384465,1.4647549107799198
2024-07-14,1.580041156015083,0.1091954015384465,1.4708457544766367
2024-07-15,1.584258756393249,0.1091954015384465,1.4750633548548027
2024-07-16,1.5871792307701391,0.1091954015384465,1.4779838292316927
2024-07-17,1.5892015111716271,0.1091954015384465,1.4800061096331807
2024-07-18,1.590601837794796,0.1091954015384465,1.4814064362563495
2024-07-19,1.5915714929673,0.1091954015384465,1.4823760914288535
2024-07-20,1.5922429300006369,0.1091954015384465,1.4830475284621905
2024-07-21,1.5927078660959828,0.1091954015384465,1.4835124645575364
2024-07-22,1.5930298107639462,0.1091954015384465,1.4838344092254998
2024-07-23,1.5932527411198971,0.1091954015384465,1.4840573395814507
2024-07-24,1.593407109086041,0.1091954015384465,1.4842117075475947
2024-07-25,1.593514001074213,0.1091954015384465,1.4843185995357666
2024-07-26,1.593588018355264,0.1091954015384465,1.4843926168168176
2024-07-27,1.5936392715687917,0.1091954015384465,1.4844438700303453
2024-07-28,1.5936747618199814,0.1091954015384465,1.484479360281535
