date,forecast_units_sales,forecast_units_returns,actual_forecast
2024-07-01,37.54761528144762,0.0201128966497689,37.52750238479785
2024-07-02,32.80908588481908,0.027657118696754,32.78142876612233
2024-07-03,41.054021243006574,0.027657118696754,41.02636412430982
2024-07-04,34.410238827140496,0.027657118696754,34.382581708443745
2024-07-05,37.36708021634927,0.027657118696754,37.33942309765252
2024-07-06,37.66154040458802,0.027657118696754,37.633883285891265
2024-07-07,35.73169683179821,0.027657118696754,35.70403971310146
2024-07-08,37.72785350833318,0.027657118696754,37.70019638963643
2024-07-09,36.54308127805039,0.027657118696754,36.515424159353636
2024-07-10,36.785652747889685,0.027657118696754,36.75799562919293
2024-07-11,37.15618407170388,0.027657118696754,37.12852695300713
2024-07-12,36.61097288996076,0.027657118696754,36.58331577126401
2024-07-13,37.0193415892136,0.027657118696754,36.99168447051685
2024-07-14,36.858400450470114,0.027657118696754,36.83074333177336
2024-07-15,36.8170624546046,0.027657118696754,36.78940533590785
2024-07-16,36.95037521990581,0.027657118696754,36.92271810120906
2024-07-17,36.82384999270052,0.027657118696754,36.796192874003765
2024-07-18,36.8929953050454,0.027657118696754,36.86533818634865
2024-07-19,36.88426693424388,0.027657118696754,36.85660981554713
2024-07-20,36.85657858605894,0.027657118696754,36.828921467362186
2024-07-21,36.89223164026693,0.027657118696754,36.86457452157018
2024-07-22,36.86739950806069,0.027657118696754,36.83974238936394
2024-07-23,36.87583256194423,0.027657118696754,36.84817544324748
2024-07-24,36.879858044825326,0.027657118696754,36.852200926128575
2024-07-25,36.87079572493014,0.027657118696754,36.84313860623339
2024-07-26,36.87873857446235,0.027657118696754,36.8510814557656
2024-07-27,36.87477326798833,0.027657118696754,36.84711614929158
2024-07-28,36.874901877525744,0.027657118696754,36.84724475882899
