date,forecast_units_sales,forecast_units_returns,actual_forecast
2024-07-01,68.18265094920119,9.919814265320789e-08,68.18265085000304
2024-07-02,71.80547781637165,9.919814265320789e-08,71.8054777171735
2024-07-03,69.13230581534835,9.919814265320789e-08,69.1323057161502
2024-07-04,71.09327485049886,9.919814265320789e-08,71.09327475130071
2024-07-05,69.65737702115099,9.919814265320789e-08,69.65737692195285
2024-07-06,70.70819697613257,9.919814265320789e-08,70.70819687693442
2024-07-07,69.93932294905439,9.919814265320789e-08,69.93932284985624
2024-07-08,70.50186837176398,9.919814265320789e-08,70.50186827256583
2024-07-09,70.0902902233657,9.919814265320789e-08,70.09029012416755
2024-07-10,70.39141369293199,9.919814265320789e-08,70.39141359373384
2024-07-11,70.17110271267141,9.919814265320789e-08,70.17110261347327
2024-07-12,70.33228875842696,9.919814265320789e-08,70.33228865922881
2024-07-13,70.21436028828272,9.919814265320789e-08,70.21436018908457
2024-07-14,70.3006402342318,9.919814265320789e-08,70.30064013503366
2024-07-15,70.23751528283663,9.919814265320789e-08,70.23751518363848
2024-07-16,70.28369935751869,9.919814265320789e-08,70.28369925832054
2024-07-17,70.24990972753083,9.919814265320789e-08,70.24990962833269
2024-07-18,70.2746312165283,9.919814265320789e-08,70.27463111733016
2024-07-19,70.25654424669851,9.919814265320789e-08,70.25654414750036
2024-07-20,70.26977720680219,9.919814265320789e-08,70.26977710760404
2024-07-21,70.26009558324941,9.919814265320789e-08,70.26009548405126
2024-07-22,70.26717894433285,9.919814265320789e-08,70.26717884513471
2024-07-23,70.261996548636,9.919814265320789e-08,70.26199644943786
2024-07-24,70.26578814203953,9.919814265320789e-08,70.26578804284138
2024-07-25,70.26301410057714,9.919814265320789e-08,70.26301400137899
2024-07-26,70.2650436710548,9.919814265320789e-08,70.26504357185665
2024-07-27,70.26355877748719,9.919814265320789e-08,70.26355867828904
2024-07-28,70.2646451693772,9.919814265320789e-08,70.26464507017906
