date,forecast_units_sales,forecast_units_returns,actual_forecast
2024-07-01,1.229007090405418,0.000391980709209,1.228615109696209
2024-07-02,1.302781449521654,-0.0003545784504753,1.3031360279721294
2024-07-03,1.4630022960986495,0.0003139195468232,1.4626883765518264
2024-07-04,1.481971813109151,-0.000153475273375,1.482125288382526
2024-07-05,1.5034205468587214,0.0001437772295388,1.5032767696291827
2024-07-06,1.507112691695398,-6.59284516371769e-05,1.5071786201470352
2024-07-07,1.510053223317478,6.612799119816955e-05,1.5099870953262797
2024-07-08,1.510697762926395,-2.804376776378382e-05,1.5107258066941587
2024-07-09,1.5111092030446034,3.055917240673973e-05,1.5110786438721966
2024-07-10,1.5112156044406204,-1.177458006948626e-05,1.5112273790206898
2024-07-11,1.5112741467529216,1.41972876228722e-05,1.5112599494652987
2024-07-12,1.5112911486441702,-4.856968319024386e-06,1.5112960056124893
2024-07-13,1.511299590212983,6.634762265891807e-06,1.5112929554507173
2024-07-14,1.5113022521470876,-1.954060532646464e-06,1.5113042062076203
2024-07-15,1.511303482013311,3.120641514169038e-06,1.511300361371797
2024-07-16,1.5113038932733935,-7.575060061087979e-07,1.5113046507793997
2024-07-17,1.511304073861608,1.4780429812804082e-06,1.5113025958186266
2024-07-18,1.5113041368343558,-2.766192610770166e-07,1.5113044134536169
2024-07-19,1.5113041635063225,7.052680342581289e-07,1.5113034582382883
2024-07-20,1.511304173089977,-9.050451197559537e-08,1.5113042635944889
2024-07-21,1.5113041770462734,3.39162021169064e-07,1.5113038378842523
2024-07-22,1.511304178498611,-2.272868706515832e-08,1.5113042012272981
2024-07-23,1.5113041790873023,1.644225330794586e-07,1.5113040146647692
2024-07-24,1.5113041793067423,-6.767967030440542e-10,1.511304179983539
2024-07-25,1.5113041793945392,8.036705014685009e-08,1.511304099027489
2024-07-26,1.5113041794276263,4.77121076339554e-09,1.5113041746564155
2024-07-27,1.5113041794407418,3.9606009694952334e-08,1.511304139834732
2024-07-28,1.5113041794457234,4.847769931807656e-09,1.5113041745979534
