date,forecast_units_sales,forecast_units_returns,actual_forecast
2024-07-01,6.495581110490669,0.0007450981813247,6.494836012309344
2024-07-02,6.824911690492406,0.0006709751753171,6.824240715317089
2024-07-03,6.715531371220544,0.0005992410691445,6.7149321301514
2024-07-04,6.994730023986225,0.0006142469638906,6.994115777022334
2024-07-05,7.0122973678461324,0.0006203702567362,7.011676997589396
2024-07-06,7.220153743464021,0.0006181679132999,7.219535575550721
2024-07-07,7.279289737779982,0.0006177368873064,7.2786720008926755
2024-07-08,7.432920745546249,0.0006180135914642,7.432302731954785
2024-07-09,7.502733052059715,0.0006180318272201,7.502115020232495
2024-07-10,7.618864997741739,0.0006180006351145,7.618246997106625
2024-07-11,7.687227739296138,0.0006180018020208,7.686609737494117
2024-07-12,7.777345824181705,0.0006180049976375,7.776727819184067
2024-07-13,7.839563391924376,0.0006180045558431,7.838945387368533
2024-07-14,7.911052684529272,0.0006180042605109,7.910434680268761
2024-07-15,7.96565692023397,0.0006180043367966,7.965038915897173
2024-07-16,8.023303633663463,0.0006180043605634,8.0226856293029
2024-07-17,8.070269170289535,0.0006180043500997,8.069651165939435
2024-07-18,8.117286872790897,0.0006180043486173,8.11666886844228
2024-07-19,8.157205466035544,0.0006180043498757,8.156587461685668
2024-07-20,8.195849382178187,0.0006180043499079,8.195231377828279
2024-07-21,8.229534310000577,0.0006180043497711,8.228916305650806
2024-07-22,8.261456797909712,0.0006180043497813,8.26083879355993
2024-07-23,8.28975468424729,0.0006180043497948,8.289136679897496
2024-07-24,8.31621169359966,0.0006180043497924,8.315593689249868
2024-07-25,8.339917592612483,0.0006180043497912,8.339299588262692
2024-07-26,8.36189147006457,0.0006180043497916,8.36127346571478
2024-07-27,8.381715526912311,0.0006180043497916,8.38109752256252
2024-07-28,8.399990838112071,0.0006180043497916,8.39937283376228
