date,forecast_units
2024-07-01,0.0033785471623065796
2024-07-02,0.008397706889941035
2024-07-03,0.004979641503117513
2024-07-04,0.00921516107439922
2024-07-05,0.007404704947215281
2024-07-06,0.010643177611557822
2024-07-07,0.008836224821540192
2024-07-08,0.011589432022996332
2024-07-09,0.010019657777753255
2024-07-10,0.01227448472783411
2024-07-11,0.010899126601278179
2024-07-12,0.012771325793677304
2024-07-13,0.011572070734184186
2024-07-14,0.01312578193806761
2024-07-15,0.012085414461095472
2024-07-16,0.01337805636531804
2024-07-17,0.01247839281143651
2024-07-18,0.013555706405508142
2024-07-19,0.012780107889135296
2024-07-20,0.013679440855383819
2024-07-21,0.013012466740851554
2024-07-22,0.01376434142679025
2024-07-23,0.013192011465503618
2024-07-24,0.013821446731091095
2024-07-25,0.013331231496564937
2024-07-26,0.0138588005926498
2024-07-27,0.013439580019649197
2024-07-28,0.013882245834717543
