date,forecast_units
2024-07-01,0.1636563492716804
2024-07-02,0.03558401684638132
2024-07-03,0.03295845931207462
2024-07-04,0.0287916417142494
2024-07-05,0.03378779455449265
2024-07-06,0.03344276019190676
2024-07-07,0.03310124925288062
2024-07-08,0.032763225756900605
2024-07-09,0.032428654090879076
2024-07-10,0.032097499005402305
2024-07-11,0.03176972561101669
2024-07-12,0.031445299374552906
2024-07-13,0.031124186115487628
2024-07-14,0.030806352002342358
2024-07-15,0.030491763549119054
2024-07-16,0.03018038761177215
2024-07-17,0.029872191384716598
2024-07-18,0.029567142397371588
2024-07-19,0.02926520851073954
2024-07-20,0.02896635791402004
2024-07-21,0.02867055912125836
2024-07-22,0.0283777809680282
2024-07-23,0.0280879926081483
2024-07-24,0.027801163510432575
2024-07-25,0.02751726345547345
2024-07-26,0.02723626253245805
2024-07-27,0.026958131136016878
2024-07-28,0.02668283996310469
