date,forecast_units
2024-07-01,0.0158637985553979
2024-07-02,0.017659133225269883
2024-07-03,0.018864351614749978
2024-07-04,0.019114150699429892
2024-07-05,0.01921854855389016
2024-07-06,0.019246142011020588
2024-07-07,0.01925585910469964
2024-07-08,0.019258701746932765
2024-07-09,0.01925963723427911
2024-07-10,0.0192599226606172
2024-07-11,0.019260014052905797
2024-07-12,0.01926004242489572
2024-07-13,0.01926005140860055
2024-07-14,0.019260054217419883
2024-07-15,0.01926005510275491
2024-07-16,0.019260055380369
2024-07-17,0.019260055467709286
2024-07-18,0.019260055495129245
2024-07-19,0.019260055503749263
2024-07-20,0.019260055506456788
2024-07-21,0.019260055507307684
2024-07-22,0.019260055507575004
2024-07-23,0.019260055507659003
2024-07-24,0.019260055507685395
2024-07-25,0.019260055507693687
2024-07-26,0.019260055507696293
2024-07-27,0.01926005550769711
2024-07-28,0.01926005550769737
