date,forecast_units
2024-07-01,5.711332836513189e-05
2024-07-02,7.44877339934515e-05
2024-07-03,7.369369416081222e-05
2024-07-04,7.290811879905982e-05
2024-07-05,7.21309176768678e-05
2024-07-06,7.136200152477633e-05
2024-07-07,7.060128202493868e-05
2024-07-08,6.984867180097711e-05
2024-07-09,6.910408440794673e-05
2024-07-10,6.836743432240645e-05
2024-07-11,6.763863693259576e-05
2024-07-12,6.691760852871614e-05
2024-07-13,6.620426629331622e-05
2024-07-14,6.54985282917793e-05
2024-07-15,6.480031346291235e-05
2024-07-16,6.41095416096353e-05
2024-07-17,6.342613338976958e-05
2024-07-18,6.275001030692486e-05
2024-07-19,6.208109470148297e-05
2024-07-20,6.141930974167788e-05
2024-07-21,6.076457941477077e-05
2024-07-22,6.0116828518319244e-05
2024-07-23,5.947598265153952e-05
2024-07-24,5.8841968206760765e-05
2024-07-25,5.82147123609705e-05
2024-07-26,5.759414306745013e-05
2024-07-27,5.698018904749965e-05
2024-07-28,5.6372779782250566e-05
