date,forecast_units
2024-07-01,0.0007450981813247869
2024-07-02,0.0006709751753171329
2024-07-03,0.0005992410691445294
2024-07-04,0.0006142469638906331
2024-07-05,0.0006203702567362815
2024-07-06,0.0006181679132999036
2024-07-07,0.0006177368873064592
2024-07-08,0.0006180135914642183
2024-07-09,0.0006180318272201847
2024-07-10,0.0006180006351145398
2024-07-11,0.0006180018020208826
2024-07-12,0.0006180049976375819
2024-07-13,0.0006180045558431109
2024-07-14,0.0006180042605109227
2024-07-15,0.0006180043367966465
2024-07-16,0.0006180043605634335
2024-07-17,0.0006180043500997505
2024-07-18,0.0006180043486173397
2024-07-19,0.0006180043498757523
2024-07-20,0.0006180043499079535
2024-07-21,0.000618004349771143
2024-07-22,0.0006180043497813342
2024-07-23,0.0006180043497948458
2024-07-24,0.0006180043497924197
2024-07-25,0.0006180043497912265
2024-07-26,0.0006180043497916028
2024-07-27,0.000618004349791692
2024-07-28,0.0006180043497916433
