date,forecast_units
2024-07-01,0.059446417710212175
2024-07-02,0.05875778789677788
2024-07-03,0.10233334905446179
2024-07-04,0.09311159184547044
2024-07-05,0.11456913920559345
2024-07-06,0.11676764580423435
2024-07-07,0.1165366146693647
2024-07-08,0.12369794052858882
2024-07-09,0.12136443174071931
2024-07-10,0.12688330375226012
2024-07-11,0.12464234042361855
2024-07-12,0.12581265857978996
2024-07-13,0.1273998262072602
2024-07-14,0.12727539420137188
2024-07-15,0.12816956088151432
2024-07-16,0.1275635905500897
2024-07-17,0.12875333856350143
2024-07-18,0.12916084345996756
2024-07-19,0.12917930394915678
2024-07-20,0.1294817006411362
2024-07-21,0.12983630971079385
2024-07-22,0.13046639495495083
2024-07-23,0.13055698844471342
2024-07-24,0.13077877379769298
2024-07-25,0.13121160058352263
2024-07-26,0.1316193769373765
2024-07-27,0.13189947863415236
2024-07-28,0.13210019257892602
