date,forecast_units
2024-07-01,5.902140121308971e-07
2024-07-02,5.165321630959455e-07
2024-07-03,5.25730546674825e-07
2024-07-04,5.24582227766269e-07
2024-07-05,5.247255829878076e-07
2024-07-06,5.247076866356799e-07
2024-07-07,5.247099208020817e-07
2024-07-08,5.247096418905205e-07
2024-07-09,5.247096767096186e-07
2024-07-10,5.2470967236283e-07
2024-07-11,5.247096729054797e-07
2024-07-12,5.247096728377357e-07
2024-07-13,5.247096728461928e-07
2024-07-14,5.247096728451369e-07
2024-07-15,5.247096728452688e-07
2024-07-16,5.247096728452523e-07
2024-07-17,5.247096728452544e-07
2024-07-18,5.247096728452541e-07
2024-07-19,5.247096728452541e-07
2024-07-20,5.247096728452541e-07
2024-07-21,5.247096728452541e-07
2024-07-22,5.247096728452541e-07
2024-07-23,5.247096728452541e-07
2024-07-24,5.247096728452541e-07
2024-07-25,5.247096728452541e-07
2024-07-26,5.247096728452541e-07
2024-07-27,5.247096728452541e-07
2024-07-28,5.247096728452541e-07
