date,forecast_units
2024-07-01,0.0005445930822355902
2024-07-02,0.0006012515626147226
2024-07-03,0.0005320846239130556
2024-07-04,0.00047437270127722285
2024-07-05,0.00033688237558879915
2024-07-06,0.0002560715544043998
2024-07-07,0.00013499211279269067
2024-07-08,4.252198605252592e-05
2024-07-09,-7.027396483392811e-05
2024-07-10,-0.00016862919495929898
2024-07-11,-0.0002772440049471498
2024-07-12,-0.00037856977578688063
2024-07-13,-0.00048507413019582043
2024-07-14,-0.0005878992990168768
2024-07-15,-0.0006933383884996705
2024-07-16,-0.0007969203873131707
2024-07-17,-0.0009018217780288279
2024-07-18,-0.001005785791253843
2024-07-19,-0.0011104157753390141
2024-07-20,-0.001214572612595928
2024-07-21,-0.0013190656025803612
2024-07-22,-0.0014233197689069567
2024-07-23,-0.0015277436103094141
2024-07-24,-0.0016320469040591416
2024-07-25,-0.0017364358423061818
2024-07-26,-0.0018407639334130758
2024-07-27,-0.0019451352540861434
2024-07-28,-0.0020494758618056184
