date,forecast_units
2024-07-01,-4.572037629344704e-308
2024-07-02,-7.6187501715812e-309
2024-07-03,-1.171594073906439e-308
2024-07-04,-1.08797493618174e-308
2024-07-05,-1.1841612679605803e-308
2024-07-06,-1.4584713645740127e-308
2024-07-07,-1.668866042324173e-308
2024-07-08,-1.247492433046992e-308
2024-07-09,-1.331370304860308e-308
2024-07-10,-1.321430532690071e-308
2024-07-11,-1.3594176737639087e-308
2024-07-12,-1.395678299366135e-308
2024-07-13,-1.3857012978309633e-308
2024-07-14,-1.3452431164918757e-308
2024-07-15,-1.3584015161635513e-308
2024-07-16,-1.359159484867202e-308
2024-07-17,-1.366208991426669e-308
2024-07-18,-1.368191484014872e-308
2024-07-19,-1.364060037679139e-308
2024-07-20,-1.360879824919348e-308
2024-07-21,-1.3628174960984284e-308
2024-07-22,-1.3632673372072146e-308
2024-07-23,-1.364131701961797e-308
2024-07-24,-1.3639050775785697e-308
2024-07-25,-1.363253848752897e-308
2024-07-26,-1.363106792480038e-308
2024-07-27,-1.36338467206939e-308
2024-07-28,-1.3634711553879933e-308
