date,forecast_units
2024-07-01,0.01279761242593481
2024-07-02,0.014900585738616952
2024-07-03,0.015592721990079031
2024-07-04,0.01785773409538854
2024-07-05,0.017667470606808604
2024-07-06,0.017658751129502326
2024-07-07,0.01797278844527897
2024-07-08,0.017829243785261812
2024-07-09,0.017826490440032036
2024-07-10,0.017874173386100044
2024-07-11,0.017835736184401103
2024-07-12,0.01784063994808072
2024-07-13,0.017848407259642127
2024-07-14,0.01784007836902932
2024-07-15,0.017842501841623993
2024-07-16,0.017843591073045593
2024-07-17,0.01784191103733534
2024-07-18,0.017842663299644665
2024-07-19,0.017842744437946832
2024-07-20,0.017842424445941432
2024-07-21,0.01784261864634225
2024-07-22,0.017842600777330766
2024-07-23,0.017842544866510577
2024-07-24,0.017842590113571498
2024-07-25,0.017842579068416225
2024-07-26,0.017842570620982167
2024-07-27,0.017842580381165492
2024-07-28,0.0178425766770344
