date,forecast_units
2024-07-01,5.352197610720978e-13
2024-07-02,6.694439619563296e-13
2024-07-03,6.442467533891312e-13
2024-07-04,6.199979428293231e-13
2024-07-05,5.966618335139873e-13
2024-07-06,5.742040722710535e-13
2024-07-07,5.525915989478686e-13
2024-07-08,5.317925977432249e-13
2024-07-09,5.117764503712027e-13
2024-07-10,4.92513690987879e-13
2024-07-11,4.739759628145508e-13
2024-07-12,4.561359763936172e-13
2024-07-13,4.389674694156688e-13
2024-07-14,4.224451680586458e-13
2024-07-15,4.0654474978215193e-13
2024-07-16,3.9124280752215346e-13
2024-07-17,3.7651681523335444e-13
2024-07-18,3.6234509472852297e-13
2024-07-19,3.487067837659521e-13
2024-07-20,3.3558180533807765e-13
2024-07-21,3.2295083811604133e-13
2024-07-22,3.107952880066921e-13
2024-07-23,2.9909726078015337e-13
2024-07-24,2.878395357276614e-13
2024-07-25,2.7700554031089704e-13
2024-07-26,2.6657932576549126e-13
2024-07-27,2.565455436227906e-13
2024-07-28,2.4688942311532016e-13
