date,forecast_units
2024-07-01,3.703661759200171e-05
2024-07-02,3.237209325777984e-05
2024-07-03,3.1608469188937105e-05
2024-07-04,3.086285821902722e-05
2024-07-05,3.0134835437748898e-05
2024-07-06,2.9423985957993684e-05
2024-07-07,2.8729904679409242e-05
2024-07-08,2.8052196057539942e-05
2024-07-09,2.739047387841318e-05
2024-07-10,2.6744361038442974e-05
2024-07-11,2.611348932952539e-05
2024-07-12,2.5497499229203373e-05
2024-07-13,2.489603969578134e-05
2024-07-14,2.4308767968272835e-05
2024-07-15,2.3735349371067188e-05
2024-07-16,2.3175457123203904e-05
2024-07-17,2.2628772152146056e-05
2024-07-18,2.2094982911946576e-05
2024-07-19,2.157378520570382e-05
2024-07-20,2.1064882012205216e-05
2024-07-21,2.05679833166602e-05
2024-07-22,2.0082805945426013e-05
2024-07-23,1.9609073404632106e-05
2024-07-24,1.9146515722611266e-05
2024-07-25,1.8694869296047605e-05
2024-07-26,1.825387673975376e-05
2024-07-27,1.7823286739991707e-05
2024-07-28,1.7402853911253566e-05
