date,forecast_units
2024-07-01,2.1185659996255367e-21
2024-07-02,2.2395061340884214e-21
2024-07-03,2.4722626753229364e-21
2024-07-04,2.5797707972496148e-21
2024-07-05,2.3457601571514397e-21
2024-07-06,2.1329765887518588e-21
2024-07-07,1.939494587412672e-21
2024-07-08,1.7635633107460535e-21
2024-07-09,1.6035907350267968e-21
2024-07-10,1.4581292487741425e-21
2024-07-11,1.3258625531377346e-21
2024-07-12,1.2055937505476954e-21
2024-07-13,1.0962345138415486e-21
2024-07-14,9.967952378580895e-22
2024-07-15,9.063760843787681e-22
2024-07-16,8.241588393811574e-22
2024-07-17,7.49399508919796e-22
2024-07-18,6.814215866336204e-22
2024-07-19,6.196099319568354e-22
2024-07-20,5.634052036364007e-22
2024-07-21,5.122987981843507e-22
2024-07-22,4.658282474623805e-22
2024-07-23,4.235730337508752e-22
2024-07-24,3.8515078443243025e-22
2024-07-25,3.5021381185508444e-22
2024-07-26,3.1844596706406504e-22
2024-07-27,2.895597789310757e-22
2024-07-28,2.632938527927581e-22
