date,forecast_units
2024-07-01,-7.876091740244706e-136
2024-07-02,-6.805593386398874e-136
2024-07-03,-4.034568611735995e-136
2024-07-04,-2.667591092696673e-136
2024-07-05,-6.681958774695636e-137
2024-07-06,-3.6992713191027655e-137
2024-07-07,-7.625979609455497e-137
2024-07-08,-7.899524471315687e-137
2024-07-09,-8.301808997606444e-137
2024-07-10,-6.449544314598713e-137
2024-07-11,-3.6492798346997677e-137
2024-07-12,-2.2529064926165117e-137
2024-07-13,-1.49204419603912e-137
2024-07-14,-1.26728928048483e-137
2024-07-15,-1.3165339293074978e-137
2024-07-16,-1.1526572692357396e-137
2024-07-17,-8.96717854144957e-138
2024-07-18,-6.420627852337388e-138
2024-07-19,-4.231753067482742e-138
2024-07-20,-3.043186655959086e-138
2024-07-21,-2.471714410603664e-138
2024-07-22,-2.0921290673842138e-138
2024-07-23,-1.7724269028047634e-138
2024-07-24,-1.4016926731176127e-138
2024-07-25,-1.0370499506182037e-138
2024-07-26,-7.561372502133892e-139
2024-07-27,-5.599220636778366e-139
2024-07-28,-4.357952861941152e-139
