date,units,unit_price
2022-04-12,0,0.0
2022-04-13,0,0.0
2022-04-14,0,0.0
2022-04-15,0,0.0
2022-04-16,0,0.0
2022-04-17,0,0.0
2022-04-18,0,0.0
2022-04-19,0,0.0
2022-04-20,0,0.0
2022-04-21,1,208.25
2022-04-22,0,0.0
2022-04-23,0,0.0
2022-04-24,0,0.0
2022-04-25,0,0.0
2022-04-26,0,0.0
2022-04-27,0,0.0
2022-04-28,0,0.0
2022-04-29,0,0.0
2022-04-30,0,0.0
2022-05-01,0,0.0
2022-05-02,0,0.0
2022-05-03,0,0.0
2022-05-04,0,0.0
2022-05-05,0,0.0
2022-05-06,0,0.0
2022-05-07,0,0.0
2022-05-08,2,208.25
2022-05-09,9,208.25
2022-05-10,10,208.25
2022-05-11,3,208.25
2022-05-12,9,208.25
2022-05-13,8,208.25
2022-05-14,7,208.25
2022-05-15,3,208.25
2022-05-16,10,208.25
2022-05-17,13,208.25
2022-05-18,21,208.25
2022-05-19,0,0.0
2022-05-20,1,208.25
2022-05-21,27,208.25
2022-05-22,11,208.25
2022-05-23,1,208.25
2022-05-24,0,0.0
2022-05-25,0,0.0
2022-05-26,5,208.25
2022-05-27,7,208.25
2022-05-28,9,208.25
2022-05-29,5,208.25
2022-05-30,9,208.25
2022-05-31,10,208.25
2022-06-01,9,208.25
2022-06-02,18,208.25
2022-06-03,30,208.25
2022-06-04,48,208.25
2022-06-05,17,208.25
2022-06-06,27,208.25
2022-06-07,26,208.25
2022-06-08,6,208.25
2022-06-09,3,208.25
2022-06-10,1,208.25
2022-06-11,4,208.25
2022-06-12,7,208.25
2022-06-13,2,208.25
2022-06-14,4,208.25
2022-06-15,5,208.25
2022-06-16,1,208.25
2022-06-17,4,208.25
2022-06-18,5,208.25
2022-06-19,0,0.0
2022-06-20,1,208.25
2022-06-21,0,0.0
2022-06-22,2,208.25
2022-06-23,1,208.25
2022-06-24,2,208.25
2022-06-25,7,208.25
2022-06-26,1,208.25
2022-06-27,2,208.25
2022-06-28,5,208.25
2022-06-29,11,208.25
2022-06-30,3,208.25
2022-07-01,1,208.25
2022-07-02,2,208.25
2022-07-03,2,208.25
2022-07-04,0,0.0
2022-07-05,1,208.25
2022-07-06,5,208.25
2022-07-07,0,0.0
2022-07-08,0,0.0
2022-07-09,0,0.0
2022-07-10,0,0.0
2022-07-11,0,0.0
2022-07-12,4,208.25
2022-07-13,7,208.25
2022-07-14,0,0.0
2022-07-15,2,208.25
2022-07-16,1,208.25
2022-07-17,2,208.25
2022-07-18,0,0.0
2022-07-19,1,208.25
2022-07-20,1,208.25
2022-07-21,5,208.25
2022-07-22,0,0.0
2022-07-23,4,208.25
2022-07-24,2,208.25
2022-07-25,0,0.0
2022-07-26,0,0.0
2022-07-27,2,208.25
2022-07-28,0,0.0
2022-07-29,1,208.25
2022-07-30,0,0.0
2022-07-31,1,208.25
2022-08-01,0,0.0
2022-08-02,3,208.25
2022-08-03,9,208.25
2022-08-04,1,208.25
2022-08-05,0,0.0
2022-08-06,1,104.995
2022-08-07,3,208.25
2022-08-08,2,208.25
2022-08-09,0,0.0
2022-08-10,0,0.0
2022-08-11,0,0.0
2022-08-12,1,208.25
2022-08-13,0,0.0
2022-08-14,1,208.25
2022-08-15,1,208.25
2022-08-16,0,0.0
2022-08-17,0,0.0
2022-08-18,2,208.25
2022-08-19,1,208.25
2022-08-20,1,208.25
2022-08-21,0,0.0
2022-08-22,2,208.25
2022-08-23,0,0.0
2022-08-24,0,0.0
2022-08-25,0,0.0
2022-08-26,2,208.25
2022-08-27,0,0.0
2022-08-28,2,209.99
2022-08-29,3,208.25
