date,units,unit_price
2022-05-27,0,0.0
2022-05-28,0,0.0
2022-05-29,0,0.0
2022-05-30,0,0.0
2022-05-31,0,0.0
2022-06-01,0,0.0
2022-06-02,0,0.0
2022-06-03,0,0.0
2022-06-04,0,0.0
2022-06-05,0,0.0
2022-06-06,0,0.0
2022-06-07,4,697.6666666666666
2022-06-08,3,697.6666666666666
2022-06-09,5,697.6666666666666
2022-06-10,2,697.6666666666666
2022-06-11,3,697.6666666666666
2022-06-12,5,697.6666666666666
2022-06-13,1,697.6666666666666
2022-06-14,0,0.0
2022-06-15,4,697.6666666666666
2022-06-16,6,697.6666666666666
2022-06-17,2,697.6666666666666
2022-06-18,3,697.6666666666666
2022-06-19,1,697.6666666666666
2022-06-20,1,697.6666666666666
2022-06-21,2,697.6666666666666
2022-06-22,2,697.6666666666666
2022-06-23,2,697.6666666666666
2022-06-24,2,697.6666666666666
2022-06-25,1,697.6666666666666
2022-06-26,2,697.6666666666666
2022-06-27,0,0.0
2022-06-28,3,697.6666666666666
2022-06-29,0,0.0
2022-06-30,0,0.0
2022-07-01,0,0.0
2022-07-02,0,0.0
2022-07-03,0,0.0
2022-07-04,0,0.0
2022-07-05,1,697.6666666666666
2022-07-06,0,0.0
2022-07-07,0,0.0
2022-07-08,0,0.0
2022-07-09,0,0.0
2022-07-10,0,0.0
2022-07-11,0,0.0
2022-07-12,0,0.0
2022-07-13,4,697.6666666666666
2022-07-14,1,697.6666666666666
2022-07-15,0,0.0
2022-07-16,1,697.6666666666666
2022-07-17,1,697.6666666666666
2022-07-18,0,0.0
2022-07-19,3,697.6666666666666
2022-07-20,1,697.6666666666666
2022-07-21,1,697.6666666666666
2022-07-22,1,697.6666666666666
2022-07-23,2,697.6666666666666
2022-07-24,0,0.0
2022-07-25,3,697.6666666666666
2022-07-26,1,697.6666666666666
2022-07-27,0,0.0
2022-07-28,0,0.0
2022-07-29,0,0.0
2022-07-30,1,697.6666666666666
2022-07-31,0,0.0
2022-08-01,0,0.0
2022-08-02,1,697.6666666666666
2022-08-03,2,697.6666666666666
2022-08-04,1,697.6666666666666
2022-08-05,1,697.6666666666666
2022-08-06,0,0.0
2022-08-07,0,0.0
2022-08-08,0,0.0
2022-08-09,0,0.0
2022-08-10,0,0.0
2022-08-11,1,697.6666666666666
2022-08-12,1,697.6666666666666
2022-08-13,0,0.0
2022-08-14,0,0.0
2022-08-15,0,0.0
2022-08-16,0,0.0
2022-08-17,0,0.0
2022-08-18,0,0.0
2022-08-19,0,0.0
2022-08-20,0,0.0
2022-08-21,0,0.0
2022-08-22,0,0.0
2022-08-23,0,0.0
2022-08-24,0,0.0
2022-08-25,0,0.0
2022-08-26,0,0.0
2022-08-27,0,0.0
2022-08-28,0,0.0
2022-08-29,0,0.0
2022-08-30,0,0.0
2022-08-31,0,0.0
2022-09-01,0,0.0
2022-09-02,0,0.0
2022-09-03,0,0.0
2022-09-04,3,383.92
2022-09-05,2,697.6666666666666
2022-09-06,1,127.97333333333331
2022-09-07,1,697.6666666666666
2022-09-08,1,383.92
2022-09-09,2,697.6666666666666
2022-09-10,0,0.0
2022-09-11,3,590.415
2022-09-12,0,0.0
2022-09-13,0,0.0
2022-09-14,0,0.0
2022-09-15,2,196.805
2022-09-16,1,393.61
2022-09-17,0,0.0
2022-09-18,1,393.61
2022-09-19,0,0.0
2022-09-20,2,787.22
2022-09-21,0,0.0
2022-09-22,0,0.0
2022-09-23,1,131.20333333333332
2022-09-24,0,0.0
2022-09-25,2,787.22
2022-09-26,1,697.6666666666666
2022-09-27,0,0.0
