date,units,unit_price
2023-01-07,0,0.0
2023-01-08,0,0.0
2023-01-09,0,0.0
2023-01-10,0,0.0
2023-01-11,0,0.0
2023-01-12,0,0.0
2023-01-13,0,0.0
2023-01-14,0,0.0
2023-01-15,0,0.0
2023-01-16,0,0.0
2023-01-17,0,0.0
2023-01-18,0,0.0
2023-01-19,0,0.0
2023-01-20,1,131.26
2023-01-21,0,0.0
2023-01-22,1,131.26
2023-01-23,1,64.995
2023-01-24,4,131.26
2023-01-25,3,131.26
2023-01-26,3,341.01
2023-01-27,5,114.12
2023-01-28,12,451.76
2023-01-29,8,69.18153846153847
2023-01-30,11,618.035
2023-01-31,13,120.22916666666666
2023-02-01,17,116.195
2023-02-02,21,93.885
2023-02-03,16,113.606
2023-02-04,14,51.30551724137931
2023-02-05,18,120.1725
2023-02-06,10,56.26842105263157
2023-02-07,11,61.36894736842105
2023-02-08,11,72.64125
2023-02-09,27,140.20105263157893
2023-02-10,31,234.8946153846153
2023-02-11,0,8.11
2023-02-12,1,14.488571428571428
2023-02-13,2,131.26
2023-02-14,0,0.0
2023-02-15,2,131.26
2023-02-16,0,0.0
2023-02-17,7,131.26
2023-02-18,2,131.26
2023-02-19,0,0.0
2023-02-20,1,34.75
2023-02-21,6,166.8
2023-02-22,1,19.857142857142858
2023-02-23,2,30.88888888888889
2023-02-24,1,27.8
2023-02-25,4,61.77777777777778
2023-02-26,3,131.26
2023-02-27,4,32.705882352941174
2023-02-28,4,34.75
2023-03-01,3,32.07692307692308
2023-03-02,2,21.384615384615383
2023-03-03,4,37.06666666666666
2023-03-04,2,39.71428571428572
2023-03-05,0,46.33333333333333
2023-03-06,3,41.7
2023-03-07,6,104.25
2023-03-08,6,83.4
2023-03-09,4,79.42857142857143
2023-03-10,4,79.42857142857143
2023-03-11,2,27.8
2023-03-12,6,104.25
2023-03-13,2,55.6
2023-03-14,0,0.0
2023-03-15,2,69.5
2023-03-16,2,92.66666666666666
2023-03-17,1,27.8
2023-03-18,1,46.33333333333333
2023-03-19,2,39.71428571428572
2023-03-20,1,131.26
2023-03-21,1,46.33333333333333
2023-03-22,0,0.0
2023-03-23,1,131.26
2023-03-24,1,139.0
2023-03-25,1,34.75
2023-03-26,3,59.57142857142857
2023-03-27,1,17.375
2023-03-28,4,139.0
2023-03-29,3,46.33333333333333
2023-03-30,7,139.0
2023-03-31,3,139.0
2023-04-01,6,417.0
2023-04-02,1,139.0
2023-04-03,1,46.33333333333333
2023-04-04,13,131.26
2023-04-05,0,0.0
2023-04-06,2,131.26
2023-04-07,2,55.6
2023-04-08,0,0.0
2023-04-09,0,0.0
2023-04-10,8,370.6666666666666
2023-04-11,0,0.0
2023-04-12,2,131.26
2023-04-13,1,69.5
2023-04-14,0,0.0
2023-04-15,1,139.0
2023-04-16,0,0.0
2023-04-17,0,0.0
2023-04-18,2,131.26
2023-04-19,0,0.0
2023-04-20,1,69.5
2023-04-21,1,69.5
2023-04-22,0,0.0
2023-04-23,0,0.0
2023-04-24,3,69.5
2023-04-25,1,34.75
2023-04-26,3,131.26
2023-04-27,2,39.71428571428572
2023-04-28,1,139.0
2023-04-29,3,59.57142857142857
2023-04-30,0,0.0
2023-05-01,3,59.57142857142857
2023-05-02,5,695.0
2023-05-03,3,139.0
2023-05-04,4,92.66666666666666
2023-05-05,0,0.0
2023-05-06,5,131.26
2023-05-07,2,139.0
2023-05-08,0,0.0
2023-05-09,3,131.26
2023-05-10,1,69.5
2023-05-11,0,0.0
2023-05-12,1,139.0
2023-05-13,3,208.5
2023-05-14,2,139.0
2023-05-15,1,46.33333333333333
2023-05-16,0,0.0
2023-05-17,0,0.0
2023-05-18,2,278.0
2023-05-19,0,0.0
2023-05-20,2,278.0
2023-05-21,0,0.0
2023-05-22,2,139.0
2023-05-23,0,0.0
2023-05-24,0,0.0
2023-05-25,0,0.0
2023-05-26,1,69.5
2023-05-27,1,131.26
2023-05-28,1,131.26
2023-05-29,0,0.0
2023-05-30,0,0.0
2023-05-31,0,0.0
2023-06-01,1,139.0
2023-06-02,2,278.0
2023-06-03,0,0.0
2023-06-04,0,0.0
2023-06-05,0,0.0
2023-06-06,0,0.0
2023-06-07,0,0.0
2023-06-08,0,0.0
2023-06-09,0,0.0
2023-06-10,0,0.0
2023-06-11,1,131.26
2023-06-12,0,0.0
2023-06-13,0,0.0
2023-06-14,2,131.26
2023-06-15,0,0.0
2023-06-16,0,0.0
2023-06-17,1,119.0
2023-06-18,2,119.0
2023-06-19,1,131.26
2023-06-20,0,0.0
2023-06-21,1,59.5
2023-06-22,3,178.5
2023-06-23,1,23.8
2023-06-24,8,136.0
2023-06-25,2,17.0
2023-06-26,1,19.83333333333333
2023-06-27,7,208.25
2023-06-28,7,138.83333333333331
2023-06-29,5,49.58333333333333
2023-06-30,5,74.375
2023-07-01,6,89.25
2023-07-02,9,82.38461538461537
2023-07-03,8,79.33333333333333
2023-07-04,9,82.38461538461537
2023-07-05,12,84.0
2023-07-06,10,108.1818181818182
2023-07-07,14,77.68055555555556
2023-07-08,23,140.0
2023-07-09,24,131.26
2023-07-10,14,42.08064516129032
2023-07-11,237,112.81440594059404
2023-07-12,154,108.91941176470588
2023-07-13,29,87.8721875
2023-07-14,13,83.95266666666666
2023-07-15,12,192.18
2023-07-16,13,57.01045454545455
2023-07-17,30,49.78896551724137
2023-07-18,23,67.12515151515152
2023-07-19,28,84.869375
2023-07-20,30,82.652
2023-07-21,43,78.05528301886793
2023-07-22,73,93.5276
2023-07-23,74,103.05304347826086
2023-07-24,80,187.49268292682927
2023-07-25,42,144.135
2023-07-26,53,203.7108
2023-07-27,47,98.06891304347826
2023-07-28,59,97.74672413793104
2023-07-29,59,76.6122972972973
2023-07-30,62,90.26636363636364
2023-07-31,63,96.09
2023-08-01,99,106.88662921348316
2023-08-02,76,135.23777777777775
2023-08-03,81,181.0067441860465
2023-08-04,72,123.54428571428572
2023-08-05,75,126.43421052631578
2023-08-06,69,138.129375
2023-08-07,79,189.77775
2023-08-08,71,174.93307692307692
2023-08-09,85,143.11456140350876
2023-08-10,103,186.7409433962264
2023-08-11,90,201.1186046511628
2023-08-12,100,204.44680851063828
2023-08-13,82,231.74647058823527
2023-08-14,89,174.5308163265306
2023-08-15,98,276.96529411764703
2023-08-16,99,186.5276470588236
2023-08-17,101,126.04012987012987
2023-08-18,74,173.43073170731708
2023-08-19,93,186.174375
2023-08-20,89,131.5693846153846
2023-08-21,109,158.6940909090909
2023-08-22,105,180.16875
2023-08-23,82,99.73898734177216
2023-08-24,101,220.5702272727273
2023-08-25,91,282.0706451612903
2023-08-26,84,269.052
2023-08-27,81,134.1946551724138
2023-08-28,77,110.43179104477612
2023-08-29,81,152.6135294117647
2023-08-30,74,253.95214285714283
2023-08-31,71,151.52866666666665
2023-09-01,93,135.26863636363635
2023-09-02,42,161.2764
2023-09-03,0,288.27
2023-09-04,3,13.082727272727272
2023-09-05,21,59.2914705882353
2023-09-06,1,12.0
2023-09-07,3,57.6
2023-09-08,3,71.9775
2023-09-09,4,25.594
2023-09-10,5,43.63636363636364
2023-09-11,0,5.331111111111111
2023-09-12,0,24.0
2023-09-13,6,41.622
2023-09-14,2,123.68
2023-09-15,0,24.0
2023-09-16,0,0.0
2023-09-17,0,0.0
2023-09-18,2,131.26
2023-09-19,0,0.0
2023-09-20,3,171.36
2023-09-21,0,0.0
2023-09-22,0,0.0
2023-09-23,0,0.0
2023-09-24,3,117.98
2023-09-25,6,235.96
2023-09-26,0,0.0
2023-09-27,4,59.94
2023-09-28,2,371.04
2023-09-29,1,62.72
2023-09-30,1,41.813333333333325
2023-10-01,1,131.26
2023-10-02,0,0.0
2023-10-03,1,131.26
2023-10-04,0,0.0
2023-10-05,1,120.29
2023-10-06,6,118.615
2023-10-07,1,23.918
2023-10-08,1,39.83
