date,forecast_units
2024-03-12,4.294044064785519
2024-03-13,2.246765850105282
2024-03-14,3.222487932936984
2024-03-15,1.8972588081058692
2024-03-16,2.89996002078092
2024-03-17,1.6458431485862817
2024-03-18,2.6617050056449454
2024-03-19,1.465833206575681
2024-03-20,2.484931062375829
2024-03-21,1.3377849422709678
2024-03-22,2.3530283398191427
2024-03-23,1.2475312025322078
2024-03-24,2.2538917847834923
2024-03-25,1.184750030158396
2024-03-26,2.1786989945220854
2024-03-27,1.1419214014221606
2024-03-28,2.12101964540482
2024-03-29,1.1135670086063023
2024-03-30,2.0761665389131196
2024-03-31,1.095696295482854
2024-04-01,2.0407227125445955
2024-04-02,1.0854027878859103
2024-04-03,2.012196848031567
2024-04-04,1.0805699432763962
2024-04-05,1.9887721689521474
2024-04-06,1.0796568060322331
2024-04-07,1.9691234634390142
2024-04-08,1.0815418166098694
2024-04-09,1.952283749197072
2024-04-10,1.0854089970193694
