date,forecast_units
2024-06-01,2.4756097560975605
2024-06-02,2.4756097560975605
2024-06-03,2.4756097560975605
2024-06-04,2.4756097560975605
2024-06-05,2.4756097560975605
2024-06-06,2.4756097560975605
2024-06-07,2.4756097560975605
2024-06-08,2.4756097560975605
2024-06-09,2.4756097560975605
2024-06-10,2.4756097560975605
2024-06-11,2.4756097560975605
2024-06-12,2.4756097560975605
2024-06-13,2.4756097560975605
2024-06-14,2.4756097560975605
2024-06-15,2.4756097560975605
2024-06-16,2.4756097560975605
2024-06-17,2.4756097560975605
2024-06-18,2.4756097560975605
2024-06-19,2.4756097560975605
2024-06-20,2.4756097560975605
2024-06-21,2.4756097560975605
2024-06-22,2.4756097560975605
2024-06-23,2.4756097560975605
2024-06-24,2.4756097560975605
2024-06-25,2.4756097560975605
2024-06-26,2.4756097560975605
2024-06-27,2.4756097560975605
2024-06-28,2.4756097560975605
2024-06-29,2.4756097560975605
2024-06-30,2.4756097560975605
