date,forecast_units
2024-05-21,1.1878893087937243
2024-05-22,1.2056379606875596
2024-05-23,1.311678211079386
2024-05-24,1.331871330491482
2024-05-25,1.5161993291365394
2024-05-26,1.524876318928081
2024-05-27,1.5572708480470092
2024-05-28,1.5641332898629132
2024-05-29,1.5942959528677396
2024-05-30,1.5970954576980505
2024-05-31,1.6046755618262258
2024-06-01,1.6064775817555064
2024-06-02,1.611646147406371
2024-06-03,1.6124033363753107
2024-06-04,1.6140131378648759
2024-06-05,1.6144431617850583
2024-06-06,1.6153623018022558
2024-06-07,1.6155485244794243
2024-06-08,1.615875563245739
2024-06-09,1.6159733160386691
2024-06-10,1.6161414561618943
2024-06-11,1.6161846900757941
2024-06-12,1.6162497040994732
2024-06-13,1.6162712812994917
2024-06-14,1.6163026881165328
2024-06-15,1.6163123555043508
2024-06-16,1.616325147041573
2024-06-17,1.6163298157846315
2024-06-18,1.6163357722700173
2024-06-19,1.6163378791043037
