date,forecast_units
2024-05-21,1.926060360765566
2024-05-22,1.5819540103637573
2024-05-23,2.30902387016627
2024-05-24,2.093710043906361
2024-05-25,2.2896803791238094
2024-05-26,2.1113157429444285
2024-05-27,2.2736563513028427
2024-05-28,2.1259001946638363
2024-05-29,2.2603821461945977
2024-05-30,2.137981863871961
2024-05-31,2.249385877140122
2024-06-01,2.1479902435946157
2024-06-02,2.240276636162422
2024-06-03,2.1562811231864423
2024-06-04,2.2327305975216127
2024-06-05,2.1631492363387212
2024-06-06,2.2264795059863265
2024-06-07,2.168838738610472
2024-06-08,2.221301140589255
2024-06-09,2.1735518869501314
2024-06-10,2.217011414861481
2024-06-11,2.177456229757397
2024-06-12,2.213457832715669
2024-06-13,2.180690563085796
2024-06-14,2.21051406734035
2024-06-15,2.1833698647238915
2024-06-16,2.2080754703896255
2024-06-17,2.1855893815575054
2024-06-18,2.2060553518238115
2024-06-19,2.187428015515195
