date,forecast_units
2024-04-02,0.5096890813110803
2024-04-03,10.611530915290613
2024-04-04,1.2380605153909023
2024-04-05,9.891461181235051
2024-04-06,1.706376565913624
2024-04-07,9.44849007100186
2024-04-08,2.1253743864713597
2024-04-09,9.05216812228671
2024-04-10,2.5002476658222967
2024-04-11,8.69758272516976
2024-04-12,2.8356431468399883
2024-04-13,8.380338615283346
2024-04-14,3.1357182252287608
2024-04-15,8.09650339229917
2024-04-16,3.4041924825348033
2024-04-17,7.842558775848064
2024-04-18,3.64439379223053
2024-04-19,7.615356994664994
2024-04-20,3.859299570380322
2024-04-21,7.412081768380768
2024-04-22,4.051573682210401
2024-04-23,7.230213398310161
2024-04-24,4.22359946205834
2024-04-25,7.067497534519209
2024-04-26,4.3775092560010815
2024-04-27,6.9219172320237465
2024-04-28,4.515210853357225
2024-04-29,6.791667949741727
2024-04-30,4.638411134695314
2024-05-01,6.675135182298755
