date,forecast_units
2024-06-01,6.603783149180964
2024-06-02,7.4368932117487665
2024-06-03,7.577115815379258
2024-06-04,7.8159070804302795
2024-06-05,8.001791274514545
2024-06-06,8.146490594244577
2024-06-07,8.259130042872698
2024-06-08,8.346812869653906
2024-06-09,8.415068513710954
2024-06-10,8.468201300559485
2024-06-11,8.509561880732633
2024-06-12,8.541758527920294
2024-06-13,8.566821621469444
2024-06-14,8.586331685812237
2024-06-15,8.601519061221959
2024-06-16,8.613341491316662
2024-06-17,8.62254452012009
2024-06-18,8.629708507428813
2024-06-19,8.635285227360454
2024-06-20,8.639626358054265
2024-06-21,8.643005659136577
2024-06-22,8.64563623550259
2024-06-23,8.64768397610009
2024-06-24,8.649278015189328
2024-06-25,8.650518875785206
2024-06-26,8.651484808822104
2024-06-27,8.652236727800652
2024-06-28,8.652822050104273
2024-06-29,8.653277687225945
2024-06-30,8.65363237247433
