date,forecast_units
2024-02-23,1.245210727969349
2024-02-24,1.245210727969349
2024-02-25,1.245210727969349
2024-02-26,1.245210727969349
2024-02-27,1.245210727969349
2024-02-28,1.245210727969349
2024-02-29,1.245210727969349
2024-03-01,1.245210727969349
2024-03-02,1.245210727969349
2024-03-03,1.245210727969349
2024-03-04,1.245210727969349
2024-03-05,1.245210727969349
2024-03-06,1.245210727969349
2024-03-07,1.245210727969349
2024-03-08,1.245210727969349
2024-03-09,1.245210727969349
2024-03-10,1.245210727969349
2024-03-11,1.245210727969349
2024-03-12,1.245210727969349
2024-03-13,1.245210727969349
2024-03-14,1.245210727969349
2024-03-15,1.245210727969349
2024-03-16,1.245210727969349
2024-03-17,1.245210727969349
2024-03-18,1.245210727969349
2024-03-19,1.245210727969349
2024-03-20,1.245210727969349
2024-03-21,1.245210727969349
2024-03-22,1.245210727969349
2024-03-23,1.245210727969349
