date,forecast_units
2024-05-25,2.7053097198362535
2024-05-26,3.5179831854741046
2024-05-27,3.762109821662663
2024-05-28,3.83544532111811
2024-05-29,3.8574752624811075
2024-05-30,3.864093044047482
2024-05-31,3.8660810217791797
2024-06-01,3.866678209132991
2024-06-02,3.866857603866577
2024-06-03,3.8669114939401577
2024-06-04,3.866927682486903
2024-06-05,3.8669325455169252
2024-06-06,3.866934006368314
2024-06-07,3.866934445207221
2024-06-08,3.8669345770341734
2024-06-09,3.866934616634913
2024-06-10,3.8669346285309523
2024-06-11,3.8669346321045155
2024-06-12,3.866934633178012
2024-06-13,3.8669346335004895
2024-06-14,3.866934633597362
2024-06-15,3.866934633626462
2024-06-16,3.866934633635204
2024-06-17,3.86693463363783
2024-06-18,3.8669346336386186
2024-06-19,3.8669346336388557
2024-06-20,3.8669346336389268
2024-06-21,3.866934633638948
2024-06-22,3.8669346336389543
2024-06-23,3.866934633638956
