date,forecast_units
2024-04-18,1.8358063472633548
2024-04-19,2.656416340949442
2024-04-20,2.6248896574657734
2024-04-21,1.9740524938546344
2024-04-22,3.4504023568710327
2024-04-23,3.002022715892858
2024-04-24,2.8525605873760242
2024-04-25,3.201251117213186
2024-04-26,3.3458638476984977
2024-04-27,3.1432612271543676
2024-04-28,3.188136594852573
2024-04-29,3.3879705169249723
2024-04-30,3.266159580690711
2024-05-01,3.2527087338774034
2024-05-02,3.335755424414923
2024-05-03,3.3332482573433513
2024-05-04,3.2859454395059133
2024-05-05,3.3188736513735693
2024-05-06,3.340480225681048
2024-05-07,3.311696635925198
2024-05-08,3.3162840083970844
2024-05-09,3.3330509166876454
2024-05-10,3.325283413604987
2024-05-11,3.3185114855102844
2024-05-12,3.3279137468484388
2024-05-13,3.3283770436567406
2024-05-14,3.3226040105569923
2024-05-15,3.3253976690618248
2024-05-16,3.327941993936641
2024-05-17,3.32525750153404
