date,forecast_units
2024-04-02,2.8901592212083584
2024-04-03,2.935777769848782
2024-04-04,2.979742534996845
2024-04-05,3.0221134703319414
2024-04-06,3.0629483560665696
2024-04-07,3.102302877739801
2024-04-08,3.140230702154294
2024-04-09,3.176783550560404
2024-04-10,3.212011269187194
2024-04-11,3.2459618972165227
2024-04-12,3.2786817322929074
2024-04-13,3.310215393658493
2024-04-14,3.3406058829992262
2024-04-15,3.369894643085208
2024-04-16,3.3981216142851887
2024-04-17,3.4253252890322767
2024-04-18,3.4515427643151315
2024-04-19,3.476809792266224
2024-04-20,3.5011608289161487
2024-04-21,3.524629081180473
2024-04-22,3.5472465521432
2024-04-23,3.5690440846985934
2024-04-24,3.590051403610882
2024-04-25,3.6102971560491968
2024-04-26,3.629808950653017
2024-04-27,3.6486133951814
2024-04-28,3.666736132797335
2024-04-29,3.6842018770366973
2024-04-30,3.7010344455094977
2024-05-01,3.717256792379376
