date,forecast_units
2024-06-01,0.3462487378120678
2024-06-02,0.3052663977089528
2024-06-03,0.23155398094257038
2024-06-04,0.435153752963649
2024-06-05,0.7781278362889301
2024-06-06,0.6692460215146103
2024-06-07,0.5862127453809731
2024-06-08,0.5047419691602882
2024-06-09,0.49463384333859844
2024-06-10,0.5602501414456492
2024-06-11,0.5836819791157457
2024-06-12,0.5831519080437536
2024-06-13,0.5643668005808254
2024-06-14,0.5490805655919251
2024-06-15,0.5522597369270005
2024-06-16,0.5595847244772812
2024-06-17,0.5648261019127061
2024-06-18,0.5644296740313154
2024-06-19,0.5608562481992
2024-06-20,0.5589782742092773
2024-06-21,0.5592118789212381
2024-06-22,0.5605312158410413
2024-06-23,0.5613847031173417
2024-06-24,0.5612231150430743
2024-06-25,0.5606993424006839
2024-06-26,0.5603724829715291
2024-06-27,0.5604260158093736
2024-06-28,0.5606493240334391
2024-06-29,0.5607746494537267
2024-06-30,0.5607509053116851
