date,forecast_units
2024-06-01,20.282126185906684
2024-06-02,24.895648176782153
2024-06-03,28.618377586872338
2024-06-04,32.23101160358361
2024-06-05,35.736806170152235
2024-06-06,39.13892093907941
2024-06-07,42.440422119817754
2024-06-08,45.64428524224083
2024-06-09,48.753397838386235
2024-06-10,51.7705620448893
2024-06-11,54.698497128452786
2024-06-12,57.539841936628775
2024-06-13,60.29715727612154
2024-06-14,62.97292822075488
2024-06-15,65.569566351184
2024-06-16,68.08941192837047
2024-06-17,70.5347360027793
2024-06-18,72.90774246119884
2024-06-19,75.21057001302842
2024-06-20,77.44529411782386
2024-06-21,79.61392885583805
2024-06-22,81.71842874324244
2024-06-23,83.76069049366548
2024-06-24,85.74255472763565
2024-06-25,87.6658076314696
2024-06-26,89.53218256710076
2024-06-27,91.34336163429896
2024-06-28,93.10097718668933
2024-06-29,94.80661330293675
2024-06-30,96.46180721442157
