date,forecast_units
2024-05-31,6.020216975986429
2024-06-01,6.702671756234533
2024-06-02,19.90681361236068
2024-06-03,12.383225806480628
2024-06-04,12.383225806480628
2024-06-05,12.383225806480628
2024-06-06,12.383225806480628
2024-06-07,12.383225806480628
2024-06-08,12.383225806480628
2024-06-09,12.383225806480628
2024-06-10,12.383225806480628
2024-06-11,12.383225806480628
2024-06-12,12.383225806480628
2024-06-13,12.383225806480628
2024-06-14,12.383225806480628
2024-06-15,12.383225806480628
2024-06-16,12.383225806480628
2024-06-17,12.383225806480628
2024-06-18,12.383225806480628
2024-06-19,12.383225806480628
2024-06-20,12.383225806480628
2024-06-21,12.383225806480628
2024-06-22,12.383225806480628
2024-06-23,12.383225806480628
2024-06-24,12.383225806480628
2024-06-25,12.383225806480628
2024-06-26,12.383225806480628
2024-06-27,12.383225806480628
2024-06-28,12.383225806480628
2024-06-29,12.383225806480628
