date,forecast_units
2023-11-03,24.333333333333336
2023-11-04,24.333333333333336
2023-11-05,24.333333333333336
2023-11-06,24.333333333333336
2023-11-07,24.333333333333336
2023-11-08,24.333333333333336
2023-11-09,24.333333333333336
2023-11-10,24.333333333333336
2023-11-11,24.333333333333336
2023-11-12,24.333333333333336
2023-11-13,24.333333333333336
2023-11-14,24.333333333333336
2023-11-15,24.333333333333336
2023-11-16,24.333333333333336
2023-11-17,24.333333333333336
2023-11-18,24.333333333333336
2023-11-19,24.333333333333336
2023-11-20,24.333333333333336
2023-11-21,24.333333333333336
2023-11-22,24.333333333333336
2023-11-23,24.333333333333336
2023-11-24,24.333333333333336
2023-11-25,24.333333333333336
2023-11-26,24.333333333333336
2023-11-27,24.333333333333336
2023-11-28,24.333333333333336
2023-11-29,24.333333333333336
2023-11-30,24.333333333333336
2023-12-01,24.333333333333336
2023-12-02,24.333333333333336
