date,forecast_units
2024-06-01,68.18265094920119
2024-06-02,71.80547781637165
2024-06-03,69.13230581534835
2024-06-04,71.09327485049886
2024-06-05,69.65737702115099
2024-06-06,70.70819697613257
2024-06-07,69.93932294905439
2024-06-08,70.50186837176398
2024-06-09,70.0902902233657
2024-06-10,70.39141369293199
2024-06-11,70.17110271267141
2024-06-12,70.33228875842696
2024-06-13,70.21436028828272
2024-06-14,70.3006402342318
2024-06-15,70.23751528283663
2024-06-16,70.28369935751869
2024-06-17,70.24990972753083
2024-06-18,70.2746312165283
2024-06-19,70.25654424669851
2024-06-20,70.26977720680219
2024-06-21,70.26009558324941
2024-06-22,70.26717894433285
2024-06-23,70.261996548636
2024-06-24,70.26578814203953
2024-06-25,70.26301410057714
2024-06-26,70.2650436710548
2024-06-27,70.26355877748719
2024-06-28,70.2646451693772
2024-06-29,70.26385033305733
2024-06-30,70.2644318587307
