date,forecast_units
2024-06-01,11.486865480106546
2024-06-02,11.315468878338793
2024-06-03,11.296054348624937
2024-06-04,11.293855215385872
2024-06-05,11.293606113961607
2024-06-06,11.293577897608696
2024-06-07,11.29357470147052
2024-06-08,11.293574339435807
2024-06-09,11.293574298427213
2024-06-10,11.293574293782065
2024-06-11,11.293574293255897
2024-06-12,11.293574293196297
2024-06-13,11.293574293189545
2024-06-14,11.293574293188781
2024-06-15,11.293574293188694
2024-06-16,11.293574293188684
2024-06-17,11.293574293188682
2024-06-18,11.293574293188682
2024-06-19,11.293574293188682
2024-06-20,11.293574293188682
2024-06-21,11.293574293188682
2024-06-22,11.293574293188682
2024-06-23,11.293574293188682
2024-06-24,11.293574293188682
2024-06-25,11.293574293188682
2024-06-26,11.293574293188682
2024-06-27,11.293574293188682
2024-06-28,11.293574293188682
2024-06-29,11.293574293188682
2024-06-30,11.293574293188682
