date,forecast_units
2024-06-01,1.6991081447841758
2024-06-02,2.5210298412191103
2024-06-03,2.6950153154840235
2024-06-04,2.8426006818922973
2024-06-05,2.967791824830469
2024-06-06,3.073986786103317
2024-06-07,3.1640679974020376
2024-06-08,3.2404805176551945
2024-06-09,3.305298398845498
2024-06-10,3.3602809816484354
2024-06-11,3.4069206489156536
2024-06-12,3.4464833331677407
2024-06-13,3.480042877584355
2024-06-14,3.508510183146194
2024-06-15,3.5326579330646917
2024-06-16,3.5531415655904186
2024-06-17,3.570517064461542
2024-06-18,3.5852560498754436
2024-06-19,3.5977585795951645
2024-06-20,3.608364007648922
2024-06-21,3.6173601953585184
2024-06-22,3.624991324710023
2024-06-23,3.6314645261437004
2024-06-24,3.636955500660166
2024-06-25,3.641613288842628
2024-06-26,3.645564316239973
2024-06-27,3.6489158249138436
2024-06-28,3.651758784291593
2024-06-29,3.6541703603339135
2024-06-30,3.6562160100373213
