date,forecast_units
2024-04-07,1.229007090405418
2024-04-08,1.3027814495216539
2024-04-09,1.4630022960986495
2024-04-10,1.481971813109151
2024-04-11,1.5034205468587214
2024-04-12,1.5071126916953979
2024-04-13,1.510053223317478
2024-04-14,1.510697762926395
2024-04-15,1.5111092030446034
2024-04-16,1.5112156044406204
2024-04-17,1.5112741467529216
2024-04-18,1.5112911486441702
2024-04-19,1.5112995902129833
2024-04-20,1.5113022521470876
2024-04-21,1.5113034820133113
2024-04-22,1.5113038932733935
2024-04-23,1.511304073861608
2024-04-24,1.5113041368343558
2024-04-25,1.5113041635063225
2024-04-26,1.511304173089977
2024-04-27,1.5113041770462734
2024-04-28,1.511304178498611
2024-04-29,1.5113041790873025
2024-04-30,1.5113041793067425
2024-05-01,1.5113041793945392
2024-05-02,1.5113041794276263
2024-05-03,1.5113041794407418
2024-05-04,1.5113041794457234
2024-05-05,1.511304179447685
2024-05-06,1.511304179448434
