date,forecast_units
2024-07-01,44.29364235282555
2024-07-02,71.25447086219532
2024-07-03,91.28239384785994
2024-07-04,106.16018957213865
2024-07-05,117.21219959693256
2024-07-06,125.4222145649978
2024-07-07,131.52104596531697
2024-07-08,136.05157905133453
2024-07-09,139.41709757385436
2024-07-10,141.91718193707896
2024-07-11,143.77437623906138
2024-07-12,145.15399795345314
2024-07-13,146.178853604146
2024-07-14,146.9401703432205
2024-07-15,147.50571650262663
2024-07-16,147.92583396754384
2024-07-17,148.2379193409355
2024-07-18,148.46975278852662
2024-07-19,148.64197088012727
2024-07-20,148.76990354637
2024-07-21,148.86493866689565
2024-07-22,148.93553575830774
2024-07-23,148.98797899495833
2024-07-24,149.0269365924369
2024-07-25,149.05587634707894
2024-07-26,149.07737432059238
2024-07-27,149.0933441472513
2024-07-28,149.10520737535305
