date,forecast_units
2024-07-01,2.031548690434283
2024-07-02,2.1944423413992014
2024-07-03,2.220165161631283
2024-07-04,2.2242270969907803
2024-07-05,2.2248685242804735
2024-07-06,2.2249698131813425
2024-07-07,2.2249858078881535
2024-07-08,2.2249883336401735
2024-07-09,2.2249887324860755
2024-07-10,2.224988795468527
2024-07-11,2.2249888054141955
2024-07-12,2.2249888069847334
2024-07-13,2.22498880723274
2024-07-14,2.2249888072719033
2024-07-15,2.2249888072780877
2024-07-16,2.2249888072790642
2024-07-17,2.2249888072792183
2024-07-18,2.2249888072792428
2024-07-19,2.2249888072792467
2024-07-20,2.224988807279247
2024-07-21,2.224988807279247
2024-07-22,2.224988807279247
2024-07-23,2.224988807279247
2024-07-24,2.224988807279247
2024-07-25,2.224988807279247
2024-07-26,2.224988807279247
2024-07-27,2.224988807279247
2024-07-28,2.224988807279247
