date,forecast_units
2024-07-01,1.2829310760938448
2024-07-02,1.3777384643627064
2024-07-03,1.4242911602870625
2024-07-04,1.4621998678331245
2024-07-05,1.4920996349598032
2024-07-06,1.5157818312017546
2024-07-07,1.5345938410184115
2024-07-08,1.549592923384003
2024-07-09,1.5616067398135096
2024-07-10,1.5712832970236799
2024-07-11,1.5791299398460992
2024-07-12,1.5855438846500554
2024-07-13,1.590836124730378
2024-07-14,1.5952501466022633
2024-07-15,1.5989765835818137
2024-07-16,1.602164688539066
2024-07-17,1.60493131628025
2024-07-18,1.6073679561397807
2024-07-19,1.6095462380195988
2024-07-20,1.6115222432420238
2024-07-21,1.6133398796531906
2024-07-22,1.6150335240985885
2024-07-23,1.6166300913009795
2024-07-24,1.6181506536505446
2024-07-25,1.61961170938997
2024-07-26,1.6210261755167763
2024-07-27,1.6224041651580476
2024-07-28,1.623753596201765
