date,forecast_units
2024-07-01,2.8901592212083584
2024-07-02,2.935777769848782
2024-07-03,2.979742534996845
2024-07-04,3.0221134703319414
2024-07-05,3.0629483560665696
2024-07-06,3.102302877739801
2024-07-07,3.140230702154294
2024-07-08,3.176783550560404
2024-07-09,3.212011269187194
2024-07-10,3.2459618972165227
2024-07-11,3.2786817322929074
2024-07-12,3.310215393658493
2024-07-13,3.3406058829992262
2024-07-14,3.369894643085208
2024-07-15,3.3981216142851887
2024-07-16,3.4253252890322767
2024-07-17,3.4515427643151315
2024-07-18,3.476809792266224
2024-07-19,3.5011608289161487
2024-07-20,3.524629081180473
2024-07-21,3.5472465521432
2024-07-22,3.5690440846985934
2024-07-23,3.590051403610882
2024-07-24,3.6102971560491968
2024-07-25,3.629808950653017
2024-07-26,3.6486133951814
2024-07-27,3.666736132797335
2024-07-28,3.6842018770366973
