date,forecast_units
2024-07-01,9.618378916947128
2024-07-02,9.52294813792545
2024-07-03,9.284864031821368
2024-07-04,9.03115627204194
2024-07-05,8.789129826140558
2024-07-06,8.563769048448377
2024-07-07,8.35512875406041
2024-07-08,8.162236601533415
2024-07-09,7.983964101611979
2024-07-10,7.819216724197298
2024-07-11,7.666971388178574
2024-07-12,7.5262800449692975
2024-07-13,7.396266008417674
2024-07-14,7.276118993966272
2024-07-15,7.165090181569786
2024-07-16,7.062487574014314
2024-07-17,6.967671689682575
2024-07-18,6.880051578198445
2024-07-19,6.799081137552096
2024-07-20,6.724255710523719
2024-07-21,6.655108939366183
2024-07-22,6.591209859182081
2024-07-23,6.53216021188809
2024-07-24,6.477591964027591
2024-07-25,6.427165012961489
2024-07-26,6.380565067140913
2024-07-27,6.337501687250384
2024-07-28,6.297706476012667
