date,forecast_units
2024-07-01,2.596597544060451
2024-07-02,2.60222393614723
2024-07-03,2.607850328234009
2024-07-04,2.613476720320788
2024-07-05,2.6191031124075668
2024-07-06,2.6247295044943457
2024-07-07,2.6303558965811247
2024-07-08,2.6359822886679036
2024-07-09,2.6416086807546826
2024-07-10,2.6472350728414615
2024-07-11,2.6528614649282405
2024-07-12,2.6584878570150194
2024-07-13,2.6641142491017984
2024-07-14,2.6697406411885773
2024-07-15,2.6753670332753563
2024-07-16,2.6809934253621353
2024-07-17,2.686619817448914
2024-07-18,2.692246209535693
2024-07-19,2.697872601622472
2024-07-20,2.703498993709251
2024-07-21,2.70912538579603
2024-07-22,2.714751777882809
2024-07-23,2.720378169969588
2024-07-24,2.726004562056367
2024-07-25,2.731630954143146
2024-07-26,2.737257346229925
2024-07-27,2.7428837383167037
2024-07-28,2.7485101304034827
