date,forecast_units
2024-07-01,5.122220524699208
2024-07-02,4.850538832843695
2024-07-03,4.614353106409941
2024-07-04,4.4494521328687195
2024-07-05,4.329558356910885
2024-07-06,4.242142449192482
2024-07-07,4.1776306589293455
2024-07-08,4.129334621129345
2024-07-09,4.092513588705195
2024-07-10,4.0638153940947905
2024-07-11,4.040868776697675
2024-07-12,4.021996458687973
2024-07-13,4.006012024148828
2024-07-14,3.9920762640118
2024-07-15,3.979595561206106
2024-07-16,3.968150014999532
2024-07-17,3.957442600661283
2024-07-18,3.9472632082198347
2024-07-19,3.937463205749326
2024-07-20,3.9279374470437074
2024-07-21,3.918611544980895
2024-07-22,3.909432869503715
2024-07-23,3.900364180159695
2024-07-24,3.891379122161506
2024-07-25,3.882459040584309
2024-07-26,3.873590726929953
2024-07-27,3.864764825188639
2024-07-28,3.85597470438747
