date,forecast_units
2024-07-01,0.12241359379728642
2024-07-02,0.14269116758129283
2024-07-03,0.15855128525123788
2024-07-04,0.17095628671659582
2024-07-05,0.1806588667704086
2024-07-06,0.18824774614003545
2024-07-07,0.19418339312953042
2024-07-08,0.1988259633257191
2024-07-09,0.20245715265767994
2024-07-10,0.20529728978158832
2024-07-11,0.2075187049007627
2024-07-12,0.20925618619705513
2024-07-13,0.21061515833553954
2024-07-14,0.2116780792873321
2024-07-15,0.21250944360876667
2024-07-16,0.2131596957594922
2024-07-17,0.2136682909067961
2024-07-18,0.2140660889357183
2024-07-19,0.21437722692563674
2024-07-20,0.21462058370905965
2024-07-21,0.21481092537724833
2024-07-22,0.21495980123819314
2024-07-23,0.21507624459073374
2024-07-24,0.21516732083549797
2024-07-25,0.2152385561802332
2024-07-26,0.21529427295196307
2024-07-27,0.21533785186161167
2024-07-28,0.21537193713445132
