date,forecast_units
2024-07-01,7.525638593365269
2024-07-02,14.697536262450786
2024-07-03,8.882832600128065
2024-07-04,11.462723443171058
2024-07-05,10.908207631357264
2024-07-06,10.832209295531737
2024-07-07,10.89249055495938
2024-07-08,10.94289818178057
2024-07-09,10.859894246610025
2024-07-10,10.917955424923102
2024-07-11,10.892630134585701
2024-07-12,10.899216197241389
2024-07-13,10.898510722336916
2024-07-14,10.898925245709764
2024-07-15,10.897962425242461
2024-07-16,10.898926671650965
2024-07-17,10.898320773323919
2024-07-18,10.898587249326383
2024-07-19,10.898502635886144
2024-07-20,10.89852703492421
2024-07-21,10.898512043719007
2024-07-22,10.898526599838274
2024-07-23,10.898515249338011
2024-07-24,10.898521875904226
2024-07-25,10.89851888342796
2024-07-26,10.898520008487559
2024-07-27,10.898519557009465
2024-07-28,10.898519827864304
