date,forecast_units
2024-07-01,0.5096890813110803
2024-07-02,10.611530915290613
2024-07-03,1.2380605153909023
2024-07-04,9.891461181235051
2024-07-05,1.706376565913624
2024-07-06,9.44849007100186
2024-07-07,2.1253743864713597
2024-07-08,9.05216812228671
2024-07-09,2.5002476658222967
2024-07-10,8.69758272516976
2024-07-11,2.8356431468399883
2024-07-12,8.380338615283346
2024-07-13,3.1357182252287608
2024-07-14,8.09650339229917
2024-07-15,3.4041924825348033
2024-07-16,7.842558775848064
2024-07-17,3.64439379223053
2024-07-18,7.615356994664994
2024-07-19,3.859299570380322
2024-07-20,7.412081768380768
2024-07-21,4.051573682210401
2024-07-22,7.230213398310161
2024-07-23,4.22359946205834
2024-07-24,7.067497534519209
2024-07-25,4.3775092560010815
2024-07-26,6.9219172320237465
2024-07-27,4.515210853357225
2024-07-28,6.791667949741727
