date,forecast_units
2024-07-01,0.9452611322727977
2024-07-02,1.0124531564012045
2024-07-03,1.4920628951808914
2024-07-04,1.6155978445233177
2024-07-05,1.726089464064383
2024-07-06,1.7334034333517687
2024-07-07,1.7464584374201786
2024-07-08,1.7577678462520328
2024-07-09,1.7859163379249314
2024-07-10,1.8211244556161872
2024-07-11,1.8605673756549388
2024-07-12,1.8988443239111614
2024-07-13,1.9346387055458933
2024-07-14,1.9674539502746013
2024-07-15,1.9979413929110406
2024-07-16,2.0266932444510144
2024-07-17,2.054190076823665
2024-07-18,2.080641772176001
2024-07-19,2.1061138221903537
2024-07-20,2.130595887474321
2024-07-21,2.1540750512450866
2024-07-22,2.176557169113293
2024-07-23,2.19807062554223
2024-07-24,2.218656598031649
2024-07-25,2.2383602199425994
2024-07-26,2.2572245700061506
2024-07-27,2.2752886608670746
2024-07-28,2.292587606001251
