date,forecast_units
2024-07-01,0.9794179175745089
2024-07-02,1.0121403707149734
2024-07-03,1.0432502219097635
2024-07-04,1.0728269421271477
2024-07-05,1.1009460859102564
2024-07-06,1.1276794843832354
2024-07-07,1.1530954287458222
2024-07-08,1.17725884472509
2024-07-09,1.2002314584299976
2024-07-10,1.2220719540324287
2024-07-11,1.2428361236775183
2024-07-12,1.262577010006218
2024-07-13,1.2813450416541776
2024-07-14,1.299188162073078
2024-07-15,1.3161519520034939
2024-07-16,1.3322797459121452
2024-07-17,1.347612742690982
2024-07-18,1.362190110900884
2024-07-19,1.3760490888288228
2024-07-20,1.3892250796140888
2024-07-21,1.4017517416865808
2024-07-22,1.4136610747481886
2024-07-23,1.4249835015169094
2024-07-24,1.435747945442516
2024-07-25,1.4459819045923012
2024-07-26,1.455711521895647
2024-07-27,1.464961651926853
2024-07-28,1.4737559243968292
