date,forecast_units
2024-07-01,12.507933880279559
2024-07-02,8.52251578135353
2024-07-03,10.285657046633732
2024-07-04,10.236817247970574
2024-07-05,9.124050232159146
2024-07-06,10.128528716068296
2024-07-07,9.741762090059705
2024-07-08,9.613377212333647
2024-07-09,9.978453344997128
2024-07-10,9.730473251589048
2024-07-11,9.802374894397786
2024-07-12,9.880423034345565
2024-07-13,9.776908897232214
2024-07-14,9.839210403519774
2024-07-15,9.834803265320087
2024-07-16,9.805694499644057
2024-07-17,9.834818407201267
2024-07-18,9.821057102873601
2024-07-19,9.81806072172163
2024-07-20,9.827569617353877
2024-07-21,9.819669965988304
2024-07-22,9.822079983836819
2024-07-23,9.823864952795812
2024-07-24,9.820890351665158
2024-07-25,9.822836427621622
2024-07-26,9.822568284367845
2024-07-27,9.821832209562263
2024-07-28,9.822700714722485
