date,forecast_units
2024-07-01,2.1960471285943677
2024-07-02,2.497361086936743
2024-07-03,2.5387035974456422
2024-07-04,2.5443760966042652
2024-07-05,2.545154405572649
2024-07-06,2.5452611953373236
2024-07-07,2.5452758476853017
2024-07-08,2.545277858096149
2024-07-09,2.545278133939432
2024-07-10,2.545278171787177
2024-07-11,2.5452781769801684
2024-07-12,2.5452781776926856
2024-07-13,2.5452781777904483
2024-07-14,2.545278177803862
2024-07-15,2.5452781778057023
2024-07-16,2.545278177805955
2024-07-17,2.5452781778059896
2024-07-18,2.5452781778059945
2024-07-19,2.545278177805995
2024-07-20,2.545278177805995
2024-07-21,2.545278177805995
2024-07-22,2.545278177805995
2024-07-23,2.545278177805995
2024-07-24,2.545278177805995
2024-07-25,2.545278177805995
2024-07-26,2.545278177805995
2024-07-27,2.545278177805995
2024-07-28,2.545278177805995
